,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Roberto Firmino,9.0,br BRA,FW,29-226,90,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,50.0
1,Sadio Mané,10.0,sn SEN,LW,29-036,90,0,0,0,4,1,2,1,1,1,0,0,0,4,1,3,25.0
2,Mohamed Salah,11.0,eg EGY,RW,28-335,90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
3,Curtis Jones,17.0,eng ENG,LM,20-106,58,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,
4,Xherdan Shaqiri,23.0,ch SUI,"LM,RM",29-218,32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
5,Fabinho,3.0,br BRA,"CM,CB",27-205,90,0,0,0,4,0,0,0,0,0,0,0,0,4,4,3,57.1
6,Thiago Alcántara,6.0,es ESP,"RM,CM",30-035,90,0,0,0,1,0,0,0,0,2,0,0,0,7,3,1,75.0
7,Andrew Robertson,26.0,sct SCO,LB,27-066,90,0,0,0,0,0,0,10,0,0,0,0,0,7,1,2,33.3
8,Rhys Williams,46.0,eng ENG,CB,20-102,83,0,0,0,1,1,0,0,2,0,0,0,0,3,4,3,57.1
9,Georginio Wijnaldum,5.0,nl NED,LM,30-186,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0
10,Nathaniel Phillips,47.0,eng ENG,CB,24-056,90,0,0,0,0,2,0,0,3,1,0,0,0,4,6,7,46.2
11,Trent Alexander-Arnold,66.0,eng ENG,RB,22-221,90,0,0,0,2,0,0,16,0,0,0,0,0,9,0,0,
12,Alisson,1.0,br BRA,GK,28-226,90,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,100.0
13,13 Players,,,,,990,0,0,0,14,7,2,30,6,4,0,0,0,52,21,22,48.8
