,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Karlan Grant,16.0,eng ENG,FW,21-229,90,0,0,0,1,0,1,0,0,0,0,0,0,3,1,5,16.7
1,Alex Pritchard,21.0,eng ENG,"RW,LW",26-002,90,0,0,0,0,2,0,1,0,2,0,0,0,5,1,1,50.0
2,Isaac Mbenza,18.0,be BEL,"LW,RW",23-058,89,0,0,0,1,0,1,1,0,0,0,0,0,2,0,1,0.0
3,Adama Diakhaby,11.0,fr FRA,LW,22-304,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0
4,Jonathan Hogg,6.0,eng ENG,LM,30-150,90,0,0,0,2,2,0,0,3,2,0,0,0,4,1,1,50.0
5,Juninho Bacuna,7.0,cw CUW,CM,21-271,90,0,0,0,1,3,0,1,0,1,0,0,0,6,2,1,66.7
6,Aaron Mooy,10.0,au AUS,RM,28-232,90,0,0,0,1,0,0,2,0,0,0,0,0,9,0,0,
7,Chris Löwe,15.0,de GER,LB,30-019,90,0,0,0,0,1,0,3,0,1,0,0,0,4,0,1,0.0
8,Terence Kongolo,5.0,nl NED,CB,25-080,90,0,0,0,1,2,0,1,0,1,0,0,0,5,2,0,100.0
9,Christopher Schindler,26.0,de GER,CB,29-006,90,0,0,0,1,0,0,0,5,2,0,0,0,1,4,0,100.0
10,Erik Durm,37.0,de GER,RB,26-358,45,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0.0
11,Tommy Smith,2.0,eng ENG,RB,27-021,45,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
12,Jonas Lössl,1.0,dk DEN,GK,30-093,90,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
13,13 Players,,,,,990,1,0,0,10,10,2,9,9,9,0,0,0,45,12,12,50.0
