,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Mame Biram Diouf,18.0,sn SEN,"FW,LW",30-121,86,33,1,3,12,18,4,33,0,0,,0,,12,66,14,1,0,0,2,1,28,6
1,Stephen Ireland,7.0,ie IRL,LW,31-237,4,4,1,2,1,1,0,4,0,0,,0,,1,1,1,0,0,0,0,0,3,1
2,Xherdan Shaqiri,22.0,ch SUI,"FW,RW",26-188,90,48,0,3,21,26,1,48,6,4,66.7,2,33.3,36,287,108,4,3,0,6,0,32,8
3,Ramadan Sobhi,32.0,eg EGY,LM,21-083,61,21,0,2,9,10,3,21,1,1,100.0,0,0.0,13,78,49,2,1,2,1,1,18,7
4,Geoff Cameron,20.0,us USA,"DM,LM",32-279,29,9,4,8,1,0,0,9,0,0,,0,,1,3,0,0,0,0,0,0,0,0
5,Badou Ndiaye,27.0,sn SEN,"CM,DM",27-171,90,46,2,9,34,5,1,46,1,0,0.0,1,100.0,24,143,96,2,2,1,3,0,20,0
6,Joe Allen,4.0,wls WAL,"CM,AM",28-033,90,42,4,12,23,8,1,42,2,1,50.0,1,50.0,25,141,48,1,0,0,1,2,20,1
7,Moritz Bauer,2.0,at AUT,RM,26-081,69,19,2,3,6,10,2,19,2,1,50.0,1,50.0,6,43,18,1,0,1,1,0,10,6
8,Peter Crouch,25.0,eng ENG,"FW,RM",37-076,21,10,1,2,4,4,2,10,0,0,,0,,2,1,1,0,0,0,0,0,6,1
9,Erik Pieters,3.0,nl NED,LB,29-252,90,58,9,28,23,7,1,58,1,1,100.0,0,0.0,22,103,78,0,1,0,1,0,22,1
10,Bruno Martins Indi,15.0,nl NED,CB,26-067,90,34,9,22,11,1,1,34,0,0,,0,,13,35,24,0,0,0,1,0,10,0
11,Ryan Shawcross,17.0,eng ENG,CB,30-194,90,45,17,31,13,1,1,45,0,0,,0,,12,46,31,0,0,0,0,0,15,0
12,Kurt Zouma,6.0,fr FRA,RB,23-171,90,52,7,23,27,2,0,52,1,1,100.0,0,0.0,19,104,50,1,1,0,0,0,18,0
13,Jack Butland,1.0,eng ENG,GK,25-037,90,40,32,40,0,0,0,40,0,0,,0,,16,115,84,0,0,0,0,0,14,0
14,14 Players,,,,,990,461,89,188,185,93,17,461,14,9,64.3,5,35.7,202,1166,602,12,8,4,16,4,216,31
