,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Callum Paterson,13.0,sct SCO,FW,24-021,90,35,1,1,17,17,5,35,2,1,50.0,1,50.0,8,20,5,0,0,0,3,0,23,4
1,Bobby Reid,14.0,jm JAM,FW,25-274,64,22,1,5,10,8,1,22,0,0,,0,,7,32,15,0,0,0,2,0,13,2
2,Junior Hoilett,33.0,ca CAN,RM,28-151,26,5,0,1,2,2,1,5,0,0,,0,,3,2,0,0,0,0,2,0,4,2
3,Josh Murphy,11.0,eng ENG,LM,23-252,84,20,0,4,5,12,4,20,7,3,42.9,4,57.1,17,198,126,4,2,4,0,2,15,6
4,Gary Madine,24.0,eng ENG,LM,28-071,6,4,0,0,1,3,1,4,0,0,,0,,2,8,1,0,0,0,0,0,3,1
5,Harry Arter,7.0,ie IRL,CM,28-310,78,36,3,4,22,10,1,36,1,0,0.0,1,100.0,10,58,23,0,1,0,1,1,18,1
6,Danny Ward,9.0,eng ENG,FW,26-327,12,2,1,1,0,1,0,2,0,0,,0,,1,4,2,0,0,0,0,0,1,1
7,Aron Gunnarsson,17.0,is ISL,CM,29-195,90,52,2,10,28,14,0,52,0,0,,0,,16,75,49,0,1,0,2,0,18,0
8,Víctor Camarasa,21.0,es ESP,"RM,CM,FW",24-159,90,43,0,5,16,23,2,43,0,0,,0,,19,99,33,2,3,0,2,1,22,3
9,Joe Bennett,3.0,eng ENG,LB,28-220,90,40,5,11,18,11,1,40,0,0,,0,,15,51,23,1,2,0,0,0,15,0
10,Sol Bamba,22.0,ci CIV,CB,33-294,90,37,9,18,17,3,3,37,0,0,,0,,10,37,20,0,0,0,0,1,12,0
11,Sean Morrison,4.0,eng ENG,CB,27-299,90,45,7,25,8,12,9,45,0,0,,0,,9,43,18,0,1,0,1,0,12,1
12,Bruno Ecuele Manga,5.0,ga GAB,RB,30-110,90,58,6,22,25,11,0,58,0,0,,0,,14,86,25,1,0,0,2,0,14,2
13,Neil Etheridge,1.0,ph PHI,GK,28-269,90,36,29,35,1,0,0,36,0,0,,0,,9,102,91,0,0,0,0,0,11,0
14,14 Players,,,,,990,435,64,142,170,127,28,435,10,4,40.0,6,60.0,140,815,431,8,10,4,15,5,181,23
