,num,joueur
0,32,Mark Schwarzer
1,2,Ritchie De Laet
2,5,Wes Morgan
3,6,Robert Huth
4,6,Matt Upson
5,8,Matty James
6,9,Jamie Vardy
7,15,Jeffrey Schlupp
8,19,Esteban Cambiasso
9,26,Riyad Mahrez
10,40,Andrej Kramarić
