,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Allan Saint-Maximin,10.0,fr FRA,FW,24-169,90,1,0,0,0,1,3,3,0,0,0,0,0,5,0,3,0.0
1,Callum Wilson,9.0,eng ENG,FW,29-182,68,0,0,0,0,1,1,0,0,0,0,0,0,4,2,3,40.0
2,Joelinton,7.0,br BRA,FW,25-014,22,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0.0
3,Miguel Almirón,24.0,py PAR,CM,27-199,90,0,0,0,4,1,0,3,0,4,0,0,0,10,1,0,100.0
4,Sean Longstaff,36.0,eng ENG,CM,23-302,90,0,0,0,1,0,0,1,1,7,0,0,0,8,1,1,50.0
5,Joe Willock,28.0,eng ENG,CM,22-008,83,0,0,0,1,1,0,0,1,2,0,0,0,8,1,0,100.0
6,Ryan Fraser,21.0,sct SCO,CM,27-185,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
7,Matt Ritchie,11.0,sct SCO,WB,31-352,90,0,0,0,1,1,0,3,0,2,0,0,0,7,1,2,33.3
8,Jacob Murphy,23.0,eng ENG,WB,26-185,90,0,0,0,1,0,0,5,1,2,0,0,0,6,1,1,50.0
9,Fabian Schär,5.0,ch SUI,CB,29-251,90,1,0,0,1,0,0,0,0,1,0,0,0,6,4,0,100.0
10,Jamaal Lascelles,6.0,eng ENG,CB,27-290,90,1,0,0,1,0,0,0,1,0,0,1,0,4,2,2,50.0
11,Federico Fernández,18.0,ar ARG,CB,32-188,90,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,100.0
12,Freddie Woodman,27.0,eng ENG,GK,24-177,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,13 Players,,,,,990,3,0,0,11,5,5,17,5,18,0,1,0,63,16,14,53.3
