,num,joueur
0,,Paul Robinson
1,,Mauro Formica
2,,Jason Lowe
3,,Morten Gamst Pedersen
4,,Yakubu Aiyegbeni
5,,David Dunn
6,,Gaël Givet
7,,Scott Dann
8,,Marcus Olsson
9,,Junior Hoilett
10,,Bradley Orr
