,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Yoane Wissa,11.0,cd COD,FW,25-169,90,2,1,1,0,1,0,1,0.0,1,2,2,0,0,2,2,0
1,Bryan Mbeumo,19.0,cm CMR,FW,22-196,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0
2,Mathias Jensen,8.0,dk DEN,CM,26-049,43,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,1,0
3,Vitaly Janelt,27.0,de GER,CM,23-285,47,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
4,Christian Nørgaard,6.0,dk DEN,CM,27-346,90,3,2,2,1,0,2,4,50.0,2,2,1,1,2,5,2,0
5,Josh Dasilva,10.0,eng ENG,CM,23-119,67,1,0,0,1,0,0,0,,0,1,0,1,0,1,4,0
6,Shandon Baptiste,26.0,gd GRN,CM,23-317,23,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
7,Rico Henry,3.0,eng ENG,WB,24-226,90,2,1,2,0,0,0,0,,0,1,0,1,0,2,6,0
8,Sergi Canós,7.0,es ESP,WB,25-017,83,4,1,3,1,0,3,4,75.0,1,1,1,0,0,4,2,0
9,Saman Ghoddos,14.0,ir IRN,WB,28-166,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
10,Ethan Pinnock,5.0,jm JAM,CB,28-266,90,0,0,0,0,0,0,0,,0,2,1,1,3,3,11,1
11,Pontus Jansson,18.0,se SWE,CB,31-006,90,0,0,0,0,0,0,0,,0,4,2,2,1,1,10,0
12,Kristoffer Ajer,20.0,no NOR,CB,23-308,90,2,1,1,1,0,0,0,,0,1,1,0,3,5,9,0
13,David Raya,1.0,es ESP,GK,26-157,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,14,6,9,4,1,5,12,41.7,7,16,9,7,12,26,49,1
