,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Kenneth Zohore,10.0,dk DEN,FW,25-026,80,13,13,0,0,0,0,0,0,0,0,0,0,5,0,0
1,Danny Ward,9.0,eng ENG,FW,27-077,10,5,5,0,0,0,0,1,0,0,0,0,0,2,0,0
2,Bobby Reid,14.0,jm JAM,FW,26-024,90,22,18,4,0,0,0,0,0,0,0,0,0,14,0,1
3,Junior Hoilett,33.0,ca CAN,LM,28-266,67,18,17,1,0,0,1,1,0,1,0,0,1,13,0,0
4,Josh Murphy,11.0,eng ENG,LM,24-002,23,8,6,2,1,0,1,2,0,1,0,0,0,5,0,1
5,Aron Gunnarsson,17.0,is ISL,CM,29-310,90,39,29,10,0,0,0,0,10,0,0,0,0,23,0,0
6,Leandro Bacuna,15.0,cw CUW,CM,27-189,90,34,27,5,4,0,1,4,0,1,0,1,0,20,2,2
7,Nathaniel Mendez-Laing,19.0,gt GUA,RM,26-317,68,16,16,0,0,0,0,3,0,0,0,0,0,11,0,1
8,Callum Paterson,13.0,sct SCO,RM,24-136,22,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
9,Joe Bennett,3.0,eng ENG,LB,28-335,90,37,29,8,0,0,0,1,8,0,0,0,0,21,0,0
10,Sol Bamba,22.0,ci CIV,CB,34-044,90,18,18,0,0,0,0,0,0,0,0,0,0,11,0,0
11,Sean Morrison,4.0,eng ENG,CB,28-049,90,32,25,7,0,0,0,0,7,0,0,0,0,13,0,0
12,Bruno Ecuele Manga,5.0,ga GAB,RB,30-225,90,32,27,5,1,0,0,0,4,0,0,0,0,15,0,1
13,Neil Etheridge,1.0,ph PHI,GK,29-019,90,20,10,9,5,0,0,0,0,0,0,0,0,6,1,0
14,14 Players,,,,,990,301,247,51,11,0,3,12,29,3,0,1,1,164,3,6
