,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Kenneth Zohore,10.0,dk DEN,FW,25-026,80,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
1,Danny Ward,9.0,eng ENG,FW,27-077,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Bobby Reid,14.0,jm JAM,FW,26-024,90,3,2,0,1,2,0,0,,0,1,0,1,0,3,0,0
3,Junior Hoilett,33.0,ca CAN,LM,28-266,67,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0
4,Josh Murphy,11.0,eng ENG,LM,24-002,23,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
5,Aron Gunnarsson,17.0,is ISL,CM,29-310,90,4,2,1,3,0,3,4,75.0,1,2,1,1,1,5,5,0
6,Leandro Bacuna,15.0,cw CUW,CM,27-189,90,3,2,0,2,1,1,3,33.3,2,0,0,0,1,4,0,0
7,Nathaniel Mendez-Laing,19.0,gt GUA,RM,26-317,68,3,3,1,1,1,0,1,0.0,1,2,0,2,0,3,2,0
8,Callum Paterson,13.0,sct SCO,RM,24-136,22,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
9,Joe Bennett,3.0,eng ENG,LB,28-335,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,2,0
10,Sol Bamba,22.0,ci CIV,CB,34-044,90,4,3,3,1,0,3,5,60.0,2,2,1,1,4,8,5,0
11,Sean Morrison,4.0,eng ENG,CB,28-049,90,2,2,1,1,0,2,2,100.0,0,2,1,1,3,5,6,0
12,Bruno Ecuele Manga,5.0,ga GAB,RB,30-225,90,1,1,0,0,1,0,1,0.0,1,4,0,4,2,3,6,0
13,Neil Etheridge,1.0,ph PHI,GK,29-019,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,23,17,7,11,5,10,18,55.6,8,15,3,12,13,36,28,0
