,num,joueur
0,,Paul Robinson
1,,Mauro Formica
2,,Grant Hanley
3,,Morten Gamst Pedersen
4,,Steven Nzonzi
5,,Yakubu Aiyegbeni
6,,Radosav Petrović
7,,Scott Dann
8,,Junior Hoilett
9,,Martin Olsson
10,,Bradley Orr
