,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Joshua King,7.0,no NOR,FW,29-260,44,6,5,1,0,0,0,0,0,0,0,0,0,2,0,0
1,Ken Sema,12.0,se SWE,"LM,FW,LW",28-002,46,11,11,0,0,0,0,2,0,0,0,0,0,7,0,0
2,Emmanuel Dennis,25.0,ng NGA,"LW,FW",23-321,90,15,15,0,0,0,0,0,0,0,0,0,0,10,0,1
3,Ismaila Sarr,23.0,sn SEN,"RW,RM",23-219,90,17,17,0,0,0,0,3,0,0,0,0,0,12,0,2
4,Ozan Tufan,18.0,tr TUR,AM,26-193,58,12,10,2,0,0,0,1,0,1,0,0,1,9,0,0
5,João Pedro,10.0,br BRA,"FW,AM",20-006,32,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
6,Moussa Sissoko,19.0,fr FRA,"DM,CM",32-047,90,26,25,1,0,0,0,0,1,0,0,0,0,19,0,1
7,Juraj Kucka,33.0,sk SVK,"DM,CM",34-218,90,22,22,0,0,0,0,0,0,0,0,0,0,16,0,1
8,Danny Rose,3.0,eng ENG,LB,31-092,90,37,17,20,3,0,1,5,15,2,1,1,0,18,0,3
9,Francisco Sierralta,31.0,cl CHI,CB,24-149,67,20,20,0,0,0,0,0,0,0,0,0,0,9,0,0
10,Christian Kabasele,27.0,be BEL,CB,30-220,23,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
11,William Troost-Ekong,5.0,ng NGA,CB,28-031,90,35,35,0,0,0,0,0,0,0,0,0,0,20,0,1
12,Kiko Femenía,21.0,es ESP,RB,30-242,90,33,23,10,1,0,0,0,9,0,0,0,0,24,0,1
13,Ben Foster,1.0,eng ENG,GK,38-182,90,39,21,18,6,0,0,0,0,0,0,0,0,28,0,0
14,14 Players,,,,,990,286,234,52,10,0,1,11,25,3,1,1,1,182,0,10
