,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Joshua King,7.0,no NOR,FW,29-260,44,15,1,1,8,6,1,15,1,0,0.0,1,100.0,7,41,14,1,1,0,3,0,10,4
1,Ken Sema,12.0,se SWE,"LM,FW,LW",28-002,46,15,2,2,9,4,0,15,2,0,0.0,2,100.0,9,55,32,1,0,0,0,0,10,4
2,Emmanuel Dennis,25.0,ng NGA,"LW,FW",23-321,90,28,1,5,12,11,2,28,1,0,0.0,1,100.0,7,16,7,0,1,0,1,1,13,1
3,Ismaila Sarr,23.0,sn SEN,"RW,RM",23-219,90,31,2,5,12,14,5,31,1,0,0.0,1,100.0,17,101,41,3,1,2,5,2,19,4
4,Ozan Tufan,18.0,tr TUR,AM,26-193,58,18,0,1,12,5,3,18,0,0,,0,,6,29,5,0,0,0,2,0,10,0
5,João Pedro,10.0,br BRA,"FW,AM",20-006,32,13,0,1,7,5,0,13,1,0,0.0,1,100.0,10,15,4,0,1,0,2,1,11,2
6,Moussa Sissoko,19.0,fr FRA,"DM,CM",32-047,90,39,11,19,20,1,0,39,0,0,,0,,16,83,20,0,0,0,1,0,14,1
7,Juraj Kucka,33.0,sk SVK,"DM,CM",34-218,90,38,5,16,18,5,0,38,1,0,0.0,1,100.0,14,48,7,0,1,0,2,1,13,0
8,Danny Rose,3.0,eng ENG,LB,31-092,90,49,7,23,15,12,0,49,3,1,33.3,2,66.7,17,140,31,1,2,0,1,0,14,3
9,Francisco Sierralta,31.0,cl CHI,CB,24-149,67,30,8,22,8,0,0,30,2,2,100.0,0,0.0,12,93,76,1,0,0,0,0,8,0
10,Christian Kabasele,27.0,be BEL,CB,30-220,23,9,3,6,3,0,0,9,0,0,,0,,4,70,65,0,0,0,0,0,5,0
11,William Troost-Ekong,5.0,ng NGA,CB,28-031,90,46,14,29,16,1,1,46,0,0,,0,,23,242,186,3,0,0,0,0,25,1
12,Kiko Femenía,21.0,es ESP,RB,30-242,90,44,6,26,9,9,0,44,0,0,,0,,15,58,31,0,1,0,2,0,17,4
13,Ben Foster,1.0,eng ENG,GK,38-182,90,42,35,41,1,0,0,42,0,0,,0,,17,107,68,0,0,0,0,0,11,0
14,14 Players,,,,,990,417,95,197,150,73,12,417,12,3,25.0,9,75.0,174,1098,587,10,8,2,19,5,180,24
