,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Patrick Bamford,9.0,eng ENG,FW,29-237,69,32,0,1,17,14,3,32,3,1,33.3,2,66.7,19,44,3,0,0,0,4,2,23,7
1,Rodrigo,19.0,es ESP,FW,32-055,21,5,0,1,2,2,1,5,0,0,,0,,2,4,2,0,0,0,1,0,3,1
2,Degnand Gnonto,29.0,it ITA,LW,19-176,90,51,1,3,18,31,6,51,6,3,50.0,2,33.3,31,207,90,4,3,1,2,1,37,6
3,Crysencio Summerville,10.0,nl NED,RW,21-182,90,35,0,1,11,23,6,35,2,1,50.0,1,50.0,27,178,49,2,2,3,5,3,27,9
4,Jack Harrison,11.0,eng ENG,LM,26-161,90,72,5,15,18,40,1,72,6,3,50.0,2,33.3,46,221,75,2,1,0,2,3,42,14
5,Marc Roca,8.0,es ESP,CM,26-155,90,70,0,10,41,20,1,70,3,2,66.7,1,33.3,43,176,113,4,2,0,1,3,48,4
6,Weston McKennie,28.0,us USA,CM,24-245,70,34,0,4,20,10,1,34,0,0,,0,,21,85,40,1,0,0,0,1,18,1
7,Adam Forshaw,4.0,eng ENG,CM,31-204,20,21,0,4,16,2,0,21,2,2,100.0,0,0.0,19,147,45,0,1,0,0,1,17,0
8,Luke Ayling,2.0,eng ENG,RM,31-248,90,57,1,14,20,26,4,57,2,1,50.0,0,0.0,34,103,35,1,2,0,0,1,35,7
9,Liam Cooper,6.0,sct SCO,CB,31-243,33,31,3,12,19,0,0,31,0,0,,0,,19,82,20,0,0,0,0,0,19,0
10,Maximilian Wöber,39.0,at AUT,CB,25-085,57,78,2,23,45,10,2,78,0,0,,0,,39,225,143,4,2,0,0,0,40,3
11,Robin Koch,5.0,de GER,CB,26-287,90,86,6,51,34,1,1,86,0,0,,0,,55,210,81,0,0,0,1,0,54,0
12,Rasmus Nissen,25.0,dk DEN,CB,25-293,90,71,1,30,37,4,0,71,0,0,,0,,46,214,100,0,2,0,0,1,51,0
13,Illan Meslier,1.0,fr FRA,GK,23-059,90,32,25,32,0,0,0,32,0,0,,0,,23,97,62,0,0,0,0,0,18,0
14,14 Players,,,,,990,675,44,201,298,183,26,675,24,13,54.2,8,33.3,424,1993,858,18,15,4,16,16,432,52
