,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Jamie Vardy,9.0,eng ENG,FW,36-124,90,12,1,1,5,6,3,12,1,0,0.0,1,100.0,4,9,0,0,0,0,0,1,4,3
1,Harvey Barnes,7.0,eng ENG,LW,25-157,60,24,3,8,10,6,1,24,5,2,40.0,2,40.0,17,148,99,3,1,1,3,1,17,1
2,Tetê,37.0,br BRA,"RW,LW",23-089,30,16,0,2,11,4,2,16,2,0,0.0,2,100.0,12,96,38,1,0,2,1,0,14,1
3,James Maddison,10.0,eng ENG,"RW,AM",26-173,90,47,0,7,25,17,1,47,8,4,50.0,3,37.5,26,189,76,3,1,0,1,1,27,4
4,Youri Tielemans,8.0,be BEL,"AM,DM",26-008,90,58,1,9,41,8,1,58,2,2,100.0,0,0.0,33,131,36,0,0,0,0,0,44,0
5,Wilfred Ndidi,25.0,ng NGA,DM,26-150,60,36,2,17,18,2,0,36,2,0,0.0,1,50.0,12,50,17,0,0,0,1,1,8,0
6,Patson Daka,20.0,zm ZAM,"LW,RW",24-218,30,22,0,0,7,15,1,22,1,0,0.0,1,100.0,11,36,4,0,0,1,0,0,16,3
7,Boubakary Soumaré,42.0,fr FRA,DM,24-077,90,47,3,15,30,2,0,47,3,0,0.0,2,66.7,25,61,21,0,0,0,3,1,30,1
8,Timothy Castagne,27.0,be BEL,"LB,RB",27-161,90,54,5,20,31,3,0,54,1,0,0.0,0,0.0,18,53,28,0,0,0,1,1,18,1
9,Jonny Evans,6.0,nir NIR,CB,35-132,88,49,9,36,13,0,0,49,0,0,,0,,20,53,7,0,0,0,3,0,22,0
10,Harry Souttar,15.0,au AUS,CB,24-205,2,3,0,1,2,0,0,3,0,0,,0,,2,2,0,0,0,0,0,0,2,0
11,Wout Faes,3.0,be BEL,CB,25-042,90,47,13,29,18,1,0,47,1,1,100.0,0,0.0,17,84,52,1,1,0,1,0,15,0
12,Ricardo Pereira,21.0,pt POR,RB,29-221,66,45,5,22,14,9,0,45,0,0,,0,,13,33,20,0,0,0,3,0,17,0
13,Luke Thomas,33.0,eng ENG,LB,21-339,24,17,2,6,5,6,0,17,0,0,,0,,9,36,16,0,0,0,0,0,11,1
14,Daniel Iversen,31.0,dk DEN,GK,25-300,90,32,23,32,0,0,0,32,0,0,,0,,14,100,53,0,0,0,0,0,12,0
15,15 Players,,,,,990,509,67,205,230,79,9,509,26,9,34.6,12,46.2,233,1081,467,8,3,4,17,6,257,15
