,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Sergio Agüero,10.0,ar ARG,FW,32-284,90,30,0,1,21,8,5,29,4,2,50.0,2,50.0,18,71,22,1,0,1,5,2,22,5
1,Gabriel Jesus,9.0,br BRA,LW,23-344,90,47,1,3,28,17,1,47,7,6,85.7,1,14.3,31,260,133,4,3,0,2,2,38,3
2,Ferrán Torres,21.0,es ESP,RW,21-012,90,36,1,7,12,18,6,36,1,1,100.0,0,0.0,19,175,97,4,0,2,3,1,24,10
3,Benjamin Mendy,22.0,fr FRA,LM,26-239,90,52,3,11,25,17,1,52,1,0,0.0,1,100.0,28,89,29,1,1,0,0,2,31,6
4,Rodri,16.0,es ESP,CM,24-264,90,87,2,16,60,12,1,87,0,0,,0,,52,175,57,0,1,0,1,4,59,1
5,Bernardo Silva,20.0,pt POR,CM,26-215,66,45,0,13,15,18,2,45,2,1,50.0,1,50.0,28,171,76,2,4,0,0,2,28,1
6,Fernandinho,25.0,br BRA,CM,35-313,24,20,3,6,13,1,0,20,0,0,,0,,11,33,20,0,0,0,0,0,14,0
7,João Cancelo,27.0,pt POR,RM,26-290,90,79,7,26,31,23,3,79,4,3,75.0,1,25.0,35,192,84,1,2,1,2,2,41,6
8,Aymeric Laporte,14.0,es ESP,CB,26-290,90,75,5,27,47,2,0,75,1,1,100.0,0,0.0,51,287,193,2,1,0,1,0,57,0
9,Rúben Dias,3.0,pt POR,CB,23-303,74,77,7,28,48,1,0,77,0,0,,0,,58,586,479,0,2,0,0,1,58,0
10,Eric García,50.0,es ESP,CB,20-063,16,17,1,10,7,0,0,17,0,0,,0,,12,46,30,0,0,0,1,0,15,0
11,John Stones,5.0,eng ENG,CB,26-289,90,73,5,23,45,6,1,73,1,1,100.0,0,0.0,49,285,184,3,2,0,0,0,54,0
12,Ederson,31.0,br BRA,GK,27-208,90,35,31,35,0,0,0,35,0,0,,0,,25,142,96,0,0,0,0,0,25,0
13,13 Players,,,,,990,673,66,206,352,123,20,672,21,15,71.4,6,28.6,417,2512,1500,18,16,4,15,16,466,32
