,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jesé,11.0,es ESP,FW,24-202,61,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
1,Ramadan Sobhi,32.0,eg EGY,FW,20-236,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
2,Eric Maxim Choupo-Moting,10.0,cm CMR,AM,28-177,90,0,0,0,0,1,1,0,0,0,0,0,0,3,3,5,37.5
3,Xherdan Shaqiri,22.0,ch SUI,AM,25-341,90,0,0,0,1,3,0,8,0,1,0,0,0,4,0,0,
4,Darren Fletcher,24.0,sct SCO,CM,33-227,90,0,0,0,0,3,0,1,0,3,0,0,0,7,0,2,0.0
5,Joe Allen,4.0,wls WAL,CM,27-186,83,0,0,0,1,2,0,0,5,1,0,0,0,5,1,1,50.0
6,Peter Crouch,25.0,eng ENG,CM,36-229,7,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,100.0
7,Erik Pieters,3.0,nl NED,WB,29-040,90,0,0,0,4,2,0,1,0,1,0,0,0,1,1,2,33.3
8,Mame Biram Diouf,18.0,sn SEN,WB,29-274,90,0,0,0,0,0,0,1,0,1,0,0,0,3,7,5,58.3
9,Kevin Wimmer,5.0,at AUT,CB,24-305,90,1,0,0,1,0,0,0,2,0,0,0,0,5,2,3,40.0
10,Bruno Martins Indi,15.0,nl NED,CB,25-220,90,0,0,0,1,0,0,1,2,1,0,0,0,5,2,2,50.0
11,Kurt Zouma,6.0,fr FRA,CB,22-324,90,0,0,0,1,1,0,1,0,3,0,0,0,8,1,0,100.0
12,Jack Butland,1.0,eng ENG,GK,24-190,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
13,13 Players,,,,,990,1,0,0,11,12,1,14,9,11,0,0,0,44,21,22,48.8
