,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Dominic Solanke,9.0,eng ENG,"FW,AM",25-248,90,21,25,84.0,244,79,10,10,100.0,7,9,77.8,0,2,0.0,0,0.0,0.0,0,0,1,0,1
1,Jaidon Anthony,32.0,eng ENG,LW,23-170,90,28,36,77.8,362,80,21,22,95.5,6,7,85.7,1,7,14.3,0,0.0,0.0,0,1,1,0,2
2,David Brooks,7.0,wls WAL,RW,25-316,55,17,20,85.0,243,34,13,13,100.0,3,4,75.0,1,1,100.0,0,0.1,0.0,1,0,1,0,4
3,Kieffer Moore,21.0,wls WAL,FW,30-285,35,3,6,50.0,47,4,2,4,50.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1
4,Ryan Christie,10.0,sct SCO,"AM,RW",28-087,65,22,26,84.6,319,79,13,16,81.3,7,7,100.0,1,2,50.0,0,0.1,0.0,2,1,2,0,3
5,Dango Ouattara,11.0,bf BFA,RW,21-098,25,9,14,64.3,167,50,5,6,83.3,3,5,60.0,1,2,50.0,0,0.3,0.1,1,1,1,0,1
6,Jefferson Lerma,8.0,co COL,DM,28-207,90,52,57,91.2,826,281,29,31,93.5,16,17,94.1,5,5,100.0,0,0.0,0.0,0,7,0,0,3
7,Lewis Cook,4.0,eng ENG,DM,26-106,90,40,48,83.3,640,214,23,25,92.0,16,18,88.9,1,4,25.0,0,0.0,0.0,0,2,2,0,4
8,Lloyd Kelly,5.0,eng ENG,LB,24-226,90,39,47,83.0,687,314,22,24,91.7,13,13,100.0,4,9,44.4,0,0.0,0.0,0,1,0,0,3
9,Marcos Senesi,25.0,ar ARG,CB,26-010,90,56,65,86.2,1051,472,27,28,96.4,22,24,91.7,7,13,53.8,0,0.0,0.0,0,7,0,0,6
10,Illia Zabarnyi,27.0,ua UKR,CB,20-261,90,53,56,94.6,953,262,23,23,100.0,27,28,96.4,3,5,60.0,0,0.0,0.0,0,4,0,0,5
11,Adam Smith,15.0,eng ENG,RB,32-021,65,21,25,84.0,303,82,13,15,86.7,7,8,87.5,1,1,100.0,0,0.3,0.1,3,1,3,3,0
12,Matías Viña,18.0,uy URU,RB,25-192,25,14,17,82.4,204,114,6,7,85.7,6,6,100.0,0,0,,0,0.0,0.0,0,3,0,0,2
13,Neto,13.0,br BRA,GK,33-305,90,32,45,71.1,701,394,4,4,100.0,24,25,96.0,4,16,25.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,407,487,83.6,6747,2459,211,228,92.5,158,173,91.3,29,67,43.3,0,0.9,0.5,7,28,11,3,35
