,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Dominic Solanke,9.0,eng ENG,"FW,AM",25-248,90,0,0,0,0,0,0,0,2,1,0,0,0,5,2,0,100.0
1,Jaidon Anthony,32.0,eng ENG,LW,23-170,90,0,0,0,0,0,0,3,0,0,0,0,0,6,0,1,0.0
2,David Brooks,7.0,wls WAL,RW,25-316,55,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,
3,Kieffer Moore,21.0,wls WAL,FW,30-285,35,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,60.0
4,Ryan Christie,10.0,sct SCO,"AM,RW",28-087,65,0,0,0,0,1,0,1,1,1,0,0,0,6,1,5,16.7
5,Dango Ouattara,11.0,bf BFA,RW,21-098,25,0,0,0,0,1,0,1,1,0,0,0,0,4,0,1,0.0
6,Jefferson Lerma,8.0,co COL,DM,28-207,90,0,0,0,1,0,0,0,3,1,0,0,0,9,0,1,0.0
7,Lewis Cook,4.0,eng ENG,DM,26-106,90,1,0,0,1,1,0,3,1,0,0,0,0,6,0,0,
8,Lloyd Kelly,5.0,eng ENG,LB,24-226,90,0,0,0,1,0,0,1,2,1,0,0,0,9,0,1,0.0
9,Marcos Senesi,25.0,ar ARG,CB,26-010,90,0,0,0,2,0,0,0,5,1,0,0,0,3,1,1,50.0
10,Illia Zabarnyi,27.0,ua UKR,CB,20-261,90,0,0,0,0,1,0,0,1,0,0,0,0,5,0,1,0.0
11,Adam Smith,15.0,eng ENG,RB,32-021,65,0,0,0,0,1,0,3,1,0,0,0,0,2,0,0,
12,Matías Viña,18.0,uy URU,RB,25-192,25,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,
13,Neto,13.0,br BRA,GK,33-305,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,1,0,0,6,7,0,13,18,7,0,0,0,61,7,13,35.0
