,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ollie Watkins,11.0,eng ENG,FW,25-053,90,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,1,0
1,Anwar El Ghazi,21.0,nl NED,LW,25-294,66,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
2,Trézéguet,17.0,eg EGY,LW,26-143,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Bertrand Traoré,15.0,bf BFA,RW,25-168,90,2,1,1,1,0,0,0,,0,0,0,0,1,3,0,0
4,Ross Barkley,20.0,eng ENG,AM,27-078,75,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
5,Jacob Ramsey,41.0,eng ENG,AM,19-269,15,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0
6,John McGinn,7.0,sct SCO,DM,26-126,90,2,0,0,2,0,1,3,33.3,2,0,0,0,1,3,1,0
7,Douglas Luiz,6.0,br BRA,DM,22-288,80,1,0,0,1,0,0,1,0.0,1,3,1,2,0,1,1,0
8,Morgan Sanson,25.0,fr FRA,DM,26-187,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Matt Targett,18.0,eng ENG,LB,25-156,90,3,2,0,2,1,3,3,100.0,0,1,0,1,2,5,2,0
10,Tyrone Mings,5.0,eng ENG,CB,27-345,90,0,0,0,0,0,0,0,,0,2,2,0,1,1,1,0
11,Ezri Konsa,4.0,eng ENG,CB,23-121,90,0,0,0,0,0,0,0,,0,3,3,0,0,0,2,0
12,Ahmed Elmohamady,27.0,eg EGY,RB,33-165,90,4,4,4,0,0,3,4,75.0,1,1,1,0,4,8,1,0
13,Emiliano Martínez,26.0,ar ARG,GK,28-172,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
14,14 Players,,,,,990,17,10,6,9,2,10,14,71.4,4,11,7,4,9,26,11,1
