,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ferrán Torres,21.0,es ESP,FW,21-078,14,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1,Eric García,50.0,es ESP,RB,20-129,76,2,2,2,0,0,2,4,50.0,2,1,0,1,1,3,3,0
2,Phil Foden,47.0,eng ENG,"FW,LM,LW",20-355,90,2,0,2,0,0,1,1,100.0,0,0,0,0,0,2,2,0
3,Riyad Mahrez,26.0,dz ALG,"RM,RW",30-086,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
4,İlkay Gündoğan,8.0,de GER,"CM,LM",30-206,55,1,0,1,0,0,0,1,0.0,1,1,1,0,0,1,1,0
5,Fernandinho,25.0,br BRA,CM,36-014,35,1,0,0,1,0,0,0,,0,3,1,2,1,2,0,0
6,Rodri,16.0,es ESP,CM,24-330,90,4,1,0,4,0,0,1,0.0,1,2,2,0,1,5,3,1
7,Bernardo Silva,20.0,pt POR,"LM,FW,RM",26-281,76,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0
8,Gabriel Jesus,9.0,br BRA,LM,24-045,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Oleksandr Zinchenko,11.0,ua UKR,LB,24-154,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,3,0
10,Rúben Dias,3.0,pt POR,CB,24-004,90,0,0,0,0,0,0,5,0.0,5,2,2,0,1,1,8,0
11,John Stones,5.0,eng ENG,CB,26-355,90,4,2,2,2,0,2,2,100.0,0,1,1,0,1,5,5,0
12,João Cancelo,27.0,pt POR,RB,26-356,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,Ederson,31.0,br BRA,GK,27-274,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,909,15,6,7,8,0,5,17,29.4,12,13,9,4,7,22,25,1
