,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Eric Maxim Choupo-Moting,10.0,cm CMR,FW,28-157,90,27,27,0,0,0,0,1,0,0,0,0,0,24,0,1
1,Jesé,11.0,es ESP,AM,24-182,61,9,9,0,0,0,0,1,0,0,0,0,0,7,0,0
2,Peter Crouch,25.0,eng ENG,AM,36-209,29,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
3,Xherdan Shaqiri,22.0,ch SUI,AM,25-321,90,66,57,9,2,0,1,9,2,4,3,1,0,54,0,2
4,Joe Allen,4.0,wls WAL,CM,27-166,90,55,53,2,1,0,0,1,0,0,0,0,0,48,0,1
5,Darren Fletcher,24.0,sct SCO,CM,33-207,90,62,60,2,2,0,3,1,0,0,0,0,0,56,0,1
6,Erik Pieters,3.0,nl NED,WB,29-020,90,43,41,2,0,0,0,4,2,0,0,0,0,33,0,1
7,Geoff Cameron,20.0,us USA,WB,32-047,68,28,23,5,0,0,1,0,5,0,0,0,0,24,0,0
8,Ramadan Sobhi,32.0,eg EGY,WB,20-216,22,9,9,0,0,0,0,2,0,0,0,0,0,6,0,0
9,Bruno Martins Indi,15.0,nl NED,CB,25-200,90,65,56,9,1,0,2,3,8,0,0,0,0,56,0,0
10,Ryan Shawcross,17.0,eng ENG,CB,29-327,90,26,26,0,0,0,0,0,0,0,0,0,0,23,0,0
11,Kurt Zouma,6.0,fr FRA,CB,22-304,90,56,53,3,1,0,4,0,2,0,0,0,0,51,0,0
12,Jack Butland,1.0,eng ENG,GK,24-170,90,31,19,12,5,0,0,0,0,0,0,0,0,19,0,0
13,13 Players,,,,,990,485,441,44,12,0,11,22,19,4,3,1,0,406,0,6
