,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Chris Wood,9.0,nz NZL,FW,29-299,79,16,16,0,0,0,0,0,0,0,0,0,0,10,0,1
1,Ashley Barnes,10.0,eng ENG,FW,31-337,11,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1
2,Matěj Vydra,27.0,cz CZE,FW,29-154,33,4,3,0,0,0,0,0,0,0,0,0,0,3,1,0
3,Jay Rodriguez,19.0,eng ENG,FW,32-065,57,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0
4,Dwight McNeil,11.0,eng ENG,LM,21-314,90,57,51,6,1,0,2,8,2,3,3,0,0,43,0,0
5,Josh Brownhill,8.0,eng ENG,CM,25-287,90,58,58,0,0,0,1,4,0,0,0,0,0,49,0,1
6,Ashley Westwood,18.0,eng ENG,CM,31-184,90,86,77,9,1,0,2,7,1,6,4,0,1,65,0,2
7,Aaron Lennon,17.0,eng ENG,RM,34-169,59,15,15,0,0,0,0,3,0,0,0,0,0,10,0,1
8,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-340,31,11,11,0,0,0,0,5,0,0,0,0,0,7,0,2
9,Charlie Taylor,3.0,eng ENG,LB,28-014,90,69,61,7,0,0,0,12,7,0,0,0,0,50,1,1
10,James Tarkowski,5.0,eng ENG,CB,28-317,90,35,35,0,0,0,2,0,0,0,0,0,0,26,0,0
11,Nathan Collins,22.0,ie IRL,CB,20-155,90,35,35,0,0,0,0,0,0,0,0,0,0,28,0,0
12,Matthew Lowton,2.0,eng ENG,RB,32-115,90,90,74,16,0,1,1,5,16,0,0,0,0,57,0,6
13,Nick Pope,1.0,eng ENG,GK,29-166,90,30,25,5,1,0,0,0,0,0,0,0,0,22,0,0
14,14 Players,,,,,990,517,472,43,3,1,8,45,26,9,7,0,1,378,2,15
