,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Chris Wood,9.0,nz NZL,FW,29-299,79,10,16,62.5,162,9,6,10,60.0,3,3,100.0,1,2,50.0,0,0.0,0.0,1,0,0,0,0
1,Ashley Barnes,10.0,eng ENG,FW,31-337,11,3,5,60.0,33,1,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Matěj Vydra,27.0,cz CZE,FW,29-154,33,3,4,75.0,28,11,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
3,Jay Rodriguez,19.0,eng ENG,FW,32-065,57,5,6,83.3,120,5,3,3,100.0,0,1,0.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0
4,Dwight McNeil,11.0,eng ENG,LM,21-314,90,43,57,75.4,763,130,22,24,91.7,10,14,71.4,8,16,50.0,0,0.0,0.1,0,2,1,0,7
5,Josh Brownhill,8.0,eng ENG,CM,25-287,90,49,58,84.5,762,212,23,24,95.8,19,24,79.2,3,5,60.0,0,0.2,0.2,4,4,3,1,9
6,Ashley Westwood,18.0,eng ENG,CM,31-184,90,65,86,75.6,1298,482,33,38,86.8,15,22,68.2,15,21,71.4,0,0.4,0.3,2,13,3,0,11
7,Aaron Lennon,17.0,eng ENG,RM,34-169,59,10,15,66.7,107,8,8,8,100.0,2,3,66.7,0,2,0.0,0,0.0,0.0,0,0,0,0,0
8,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-340,31,7,11,63.6,124,46,4,5,80.0,2,2,100.0,1,2,50.0,0,0.0,0.1,1,0,2,2,0
9,Charlie Taylor,3.0,eng ENG,LB,28-014,90,50,69,72.5,795,322,30,32,93.8,15,19,78.9,4,14,28.6,0,0.5,0.4,3,7,2,2,7
10,James Tarkowski,5.0,eng ENG,CB,28-317,90,26,35,74.3,596,271,8,12,66.7,12,14,85.7,6,9,66.7,0,0.0,0.0,0,4,0,0,0
11,Nathan Collins,22.0,ie IRL,CB,20-155,90,28,35,80.0,479,220,15,16,93.8,11,14,78.6,2,5,40.0,0,0.0,0.0,0,2,0,0,3
12,Matthew Lowton,2.0,eng ENG,RB,32-115,90,57,90,63.3,934,406,32,36,88.9,20,33,60.6,5,15,33.3,0,0.0,0.1,0,4,2,0,9
13,Nick Pope,1.0,eng ENG,GK,29-166,90,22,30,73.3,689,600,2,2,100.0,10,12,83.3,10,16,62.5,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,378,517,73.1,6890,2723,191,215,88.8,120,163,73.6,57,109,52.3,0,1.1,1.3,11,37,13,5,46
