,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Julio César Enciso,20.0,py PAR,FW,19-093,74,32,0,1,12,19,3,32,2,2,100.0,0,0.0,20,109,63,2,0,0,0,1,24,9
1,Deniz Undav,21.0,de GER,AM,26-281,16,8,0,1,2,5,3,8,0,0,,0,,7,21,14,0,0,0,0,0,8,2
2,Kaoru Mitoma,22.0,jp JPN,LW,25-341,90,54,0,2,13,39,7,54,5,3,60.0,2,40.0,33,321,204,8,5,4,2,2,38,12
3,Solly March,7.0,eng ENG,"RW,LB",28-280,90,57,1,8,22,27,6,57,5,2,40.0,2,40.0,30,225,92,2,0,2,0,0,33,8
4,Facundo Buonanotte,40.0,ar ARG,"AM,RW",18-124,87,38,2,6,19,15,3,38,1,0,0.0,1,100.0,25,119,55,2,2,0,0,0,28,2
5,Odeluga Offiah,42.0,eng ENG,RB,20-182,3,7,0,2,4,1,0,7,0,0,,0,,4,22,2,0,0,0,1,0,4,0
6,Alexis Mac Allister,10.0,ar ARG,DM,24-123,90,105,1,6,74,27,2,105,1,1,100.0,0,0.0,82,259,106,0,5,0,1,2,90,2
7,Moisés Caicedo,25.0,ec ECU,DM,21-175,90,100,5,15,69,16,1,100,1,1,100.0,0,0.0,67,187,55,0,2,0,0,3,76,0
8,Pervis Estupiñán,30.0,ec ECU,LB,25-095,71,67,1,7,39,24,3,67,2,2,100.0,0,0.0,57,248,181,5,6,1,1,2,56,8
9,Danny Welbeck,18.0,eng ENG,FW,32-151,19,9,0,0,5,5,1,9,0,0,,0,,8,32,19,1,2,0,1,0,7,0
10,Levi Colwill,6.0,eng ENG,CB,20-059,90,129,10,45,82,2,1,129,0,0,,0,,102,787,634,2,1,0,2,1,106,0
11,Lewis Dunk,5.0,eng ENG,CB,31-156,90,138,17,51,83,5,1,138,0,0,,0,,98,675,535,2,3,0,2,1,99,1
12,Pascal Groß,13.0,de GER,"RB,LB",31-315,90,71,3,9,41,21,0,71,1,1,100.0,0,0.0,44,268,122,3,3,0,0,1,44,6
13,Jason Steele,23.0,eng ENG,GK,32-251,90,41,34,40,1,0,0,41,0,0,,0,,24,112,62,0,0,0,0,0,25,0
14,14 Players,,,,,990,856,74,193,466,206,31,856,18,12,66.7,5,27.8,601,3385,2144,27,29,7,10,13,638,50
