,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Cody Gakpo,18.0,nl NED,FW,24-008,90,31,1,2,14,15,2,31,0,0,,0,,21,156,75,3,3,0,2,7,26,3
1,Luis Díaz,23.0,co COL,LW,26-122,73,69,0,10,17,42,7,69,3,1,33.3,2,66.7,45,296,145,4,3,3,3,5,52,11
2,Diogo Jota,20.0,pt POR,LW,26-162,17,5,0,1,3,1,1,5,2,2,100.0,0,0.0,3,24,20,1,0,1,0,0,5,1
3,Mohamed Salah,11.0,eg EGY,RW,30-334,87,52,0,3,19,31,10,52,2,0,0.0,2,100.0,41,193,74,5,2,5,0,8,43,10
4,Harvey Elliott,19.0,eng ENG,RW,20-041,3,2,0,0,1,1,1,2,0,0,,0,,2,33,28,1,0,1,0,0,2,1
5,Curtis Jones,17.0,eng ENG,LM,22-105,83,75,1,8,41,26,5,75,2,1,50.0,0,0.0,51,284,94,2,4,0,3,2,60,5
6,Fabio Carvalho,28.0,pt POR,LM,20-258,7,6,0,0,5,2,0,6,1,0,0.0,1,100.0,4,48,43,2,1,0,1,0,5,0
7,Fabinho,3.0,br BRA,CM,29-204,90,89,0,13,58,18,0,89,1,1,100.0,0,0.0,43,142,61,0,3,0,1,0,65,0
8,Jordan Henderson,14.0,eng ENG,RM,32-332,73,66,0,5,37,24,0,66,7,5,71.4,1,14.3,41,231,94,4,3,0,1,2,52,5
9,James Milner,7.0,eng ENG,RM,37-131,17,19,1,8,7,4,0,19,0,0,,0,,9,36,16,0,1,0,0,0,10,0
10,Andrew Robertson,26.0,sct SCO,LB,29-065,90,92,3,20,51,23,2,92,2,1,50.0,1,50.0,63,281,158,4,4,1,0,0,68,4
11,Virgil van Dijk,4.0,nl NED,CB,31-311,90,90,9,39,50,1,1,90,0,0,,0,,51,143,61,0,0,0,0,0,64,0
12,Ibrahima Konaté,5.0,fr FRA,CB,23-355,90,72,4,34,37,1,1,72,1,0,0.0,0,0.0,51,246,115,0,0,0,1,1,54,0
13,Trent Alexander-Arnold,66.0,eng ENG,RB,24-220,90,119,0,27,68,27,1,119,5,3,60.0,2,40.0,60,280,131,3,4,0,0,2,73,3
14,Alisson,1.0,br BRA,GK,30-225,90,44,30,43,1,0,0,44,0,0,,0,,31,148,114,0,0,0,0,0,30,0
15,15 Players,,,,,990,831,49,213,409,216,31,831,26,14,53.8,9,34.6,516,2541,1229,29,28,11,12,27,609,43
