,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ollie Watkins,11.0,eng ENG,FW,24-314,90,30,30,0,0,0,0,1,0,0,0,0,0,19,0,0
1,Jack Grealish,10.0,eng ENG,LW,25-059,90,33,31,2,2,0,0,0,0,0,0,0,0,27,0,0
2,Trézéguet,17.0,eg EGY,RW,26-038,87,28,28,0,0,0,0,2,0,0,0,0,0,23,0,1
3,Anwar El Ghazi,21.0,nl NED,RW,25-189,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
4,Ross Barkley,20.0,eng ENG,AM,26-339,90,51,41,10,1,0,0,7,0,8,1,2,3,39,0,2
5,John McGinn,7.0,sct SCO,DM,26-021,90,35,33,1,1,0,0,1,0,0,0,0,0,28,1,1
6,Douglas Luiz,6.0,br BRA,DM,22-183,90,33,31,2,2,0,0,1,0,0,0,0,0,29,0,0
7,Matt Targett,18.0,eng ENG,LB,25-051,90,50,44,6,0,0,0,1,6,0,0,0,0,38,0,0
8,Tyrone Mings,5.0,eng ENG,CB,27-240,90,36,35,1,1,0,1,0,0,0,0,0,0,28,0,1
9,Ezri Konsa,4.0,eng ENG,CB,23-016,90,30,30,0,0,0,1,0,0,0,0,0,0,26,0,0
10,Matty Cash,2.0,pl POL,RB,23-093,90,39,33,6,1,0,0,2,5,0,0,0,0,31,0,1
11,Emiliano Martínez,26.0,ar ARG,GK,28-067,90,41,27,14,4,0,0,0,0,0,0,0,0,23,0,0
12,12 Players,,,,,990,408,365,42,12,0,2,15,11,8,1,2,3,312,1,7
