,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Alexandre Lacazette,9.0,fr FRA,FW,29-219,90,24,23,1,0,0,0,0,0,0,0,0,0,17,0,1
1,Pierre-Emerick Aubameyang,14.0,ga GAB,LW,31-198,90,45,43,0,0,0,1,2,0,0,0,0,0,35,2,0
2,Bukayo Saka,7.0,eng ENG,RW,19-119,70,34,29,5,1,0,0,7,0,4,1,3,0,21,0,2
3,Willian,12.0,br BRA,RW,32-146,20,18,17,1,0,0,0,2,0,1,1,0,0,15,0,0
4,Emile Smith Rowe,32.0,eng ENG,AM,20-158,76,36,36,0,0,0,0,0,0,0,0,0,0,27,0,3
5,Joe Willock,28.0,eng ENG,AM,21-135,14,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
6,Granit Xhaka,34.0,ch SUI,DM,28-097,90,86,85,1,1,0,0,0,0,0,0,0,0,77,0,0
7,Dani Ceballos,8.0,es ESP,DM,24-148,90,70,69,1,1,1,1,1,0,0,0,0,0,59,0,2
8,Kieran Tierney,3.0,sct SCO,LB,23-211,90,84,74,10,0,0,1,6,10,0,0,0,0,66,0,0
9,Pablo Marí,22.0,es ESP,CB,27-124,90,82,81,1,1,0,0,0,0,0,0,0,0,71,0,0
10,Rob Holding,16.0,eng ENG,CB,25-104,90,69,66,3,2,0,0,0,1,0,0,0,0,60,0,0
11,Héctor Bellerín,2.0,es ESP,RB,25-289,53,59,53,6,0,0,1,3,6,0,0,0,0,42,0,4
12,Ainsley Maitland-Niles,15.0,eng ENG,RB,23-126,37,31,29,2,0,0,0,0,2,0,0,0,0,26,0,0
13,Bernd Leno,1.0,de GER,GK,28-304,90,30,24,6,3,0,0,0,0,0,0,0,0,24,0,0
14,14 Players,,,,,990,672,633,37,9,1,4,21,19,5,2,3,0,543,2,12
