,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Alexandre Lacazette,9.0,fr FRA,FW,29-219,90,0,0,0,0,4,1,0,0,1,0,0,0,4,0,4,0.0
1,Pierre-Emerick Aubameyang,14.0,ga GAB,LW,31-198,90,0,0,0,0,1,0,2,0,0,0,0,0,4,1,0,100.0
2,Bukayo Saka,7.0,eng ENG,RW,19-119,70,0,0,0,0,0,0,7,1,1,0,0,0,1,0,4,0.0
3,Willian,12.0,br BRA,RW,32-146,20,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0.0
4,Emile Smith Rowe,32.0,eng ENG,AM,20-158,76,0,0,0,0,2,1,0,1,2,0,0,0,5,0,1,0.0
5,Joe Willock,28.0,eng ENG,AM,21-135,14,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0
6,Granit Xhaka,34.0,ch SUI,DM,28-097,90,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,100.0
7,Dani Ceballos,8.0,es ESP,DM,24-148,90,1,0,0,1,0,0,1,7,3,0,0,0,7,2,1,66.7
8,Kieran Tierney,3.0,sct SCO,LB,23-211,90,0,0,0,0,0,0,6,1,1,0,0,0,8,0,5,0.0
9,Pablo Marí,22.0,es ESP,CB,27-124,90,0,0,0,0,0,0,0,0,2,0,0,0,5,4,1,80.0
10,Rob Holding,16.0,eng ENG,CB,25-104,90,0,0,0,0,0,0,0,2,0,0,0,0,7,3,5,37.5
11,Héctor Bellerín,2.0,es ESP,RB,25-289,53,1,0,0,2,0,0,3,0,1,0,0,0,6,1,3,25.0
12,Ainsley Maitland-Niles,15.0,eng ENG,RB,23-126,37,0,0,0,0,0,0,0,2,0,0,0,0,5,1,1,50.0
13,Bernd Leno,1.0,de GER,GK,28-304,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,2,0,0,4,7,2,21,16,11,0,0,0,67,15,27,35.7
