,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Pierre-Emerick Aubameyang,9.0,ga GAB,FW,33-141,63,0,0,0,0,1,0,1,0,8,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,3,0,0,0
1,Armando Broja,18.0,al ALB,FW,21-057,27,0,0,0,0,0,0,0,0,12,0,1,1,0.0,0.0,0.0,0,0,2,4,50.0,0,9,2,3,2
2,Mason Mount,19.0,eng ENG,LW,23-300,77,0,0,0,0,1,0,0,0,35,1,0,1,0.0,0.0,0.1,1,0,14,25,56.0,0,18,0,0,0
3,Christian Pulisic,10.0,us USA,LW,24-049,13,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0
4,Raheem Sterling,17.0,eng ENG,RW,27-333,90,0,0,0,0,0,0,1,0,36,1,0,1,0.0,0.0,0.0,2,0,19,25,76.0,5,29,0,6,1
5,Kai Havertz,29.0,de GER,AM,23-148,63,0,0,0,0,1,1,0,0,34,1,0,3,0.0,0.0,0.0,1,0,11,19,57.9,2,17,1,0,0
6,Conor Gallagher,23.0,eng ENG,AM,22-273,27,0,0,0,0,0,0,1,0,23,2,0,0,0.0,0.0,0.0,0,0,12,19,63.2,1,15,0,0,0
7,Jorginho,5.0,it ITA,DM,30-321,90,0,0,0,0,0,0,0,0,41,2,2,0,0.0,0.0,0.0,1,0,22,34,64.7,1,25,0,1,1
8,Ruben Loftus-Cheek,12.0,eng ENG,DM,26-287,77,0,0,0,0,0,0,0,0,31,2,0,0,0.0,0.0,0.0,0,0,21,26,80.8,3,17,0,0,0
9,Mateo Kovačić,8.0,hr CRO,DM,28-184,13,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,9,0,0,0
10,Marc Cucurella,32.0,es ESP,LB,24-107,90,0,0,0,0,1,0,0,0,44,5,0,0,0.1,0.1,0.0,0,0,22,33,66.7,1,24,1,0,0
11,Thiago Silva,6.0,br BRA,CB,38-045,90,0,0,0,0,1,0,0,0,69,2,2,3,0.1,0.1,0.0,1,0,44,60,73.3,2,49,0,0,0
12,Trevoh Chalobah,14.0,eng ENG,CB,23-124,90,0,0,0,0,0,0,1,0,51,3,2,1,0.0,0.0,0.0,0,0,37,43,86.0,1,34,1,0,0
13,César Azpilicueta,28.0,es ESP,RB,33-070,90,0,0,0,0,0,0,1,0,70,4,2,3,0.0,0.0,0.0,0,0,36,55,65.5,1,32,1,2,1
14,Edouard Mendy,16.0,sn SEN,GK,30-250,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,28,38,73.7,0,20,0,0,0
15,15 Players,,,,,990,0,0,0,0,5,1,5,0,508,24,9,13,0.3,0.3,0.2,6,0,283,400,70.8,17,304,6,12,5
