,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Chris Wood,9.0,nz NZL,FW,28-301,90,20,20,0,0,0,0,0,0,0,0,0,0,11,0,1
1,Ashley Barnes,10.0,eng ENG,FW,30-339,76,20,20,0,0,0,0,2,0,0,0,0,0,9,0,3
2,Matěj Vydra,27.0,cz CZE,FW,28-155,14,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
3,Dwight McNeil,11.0,eng ENG,LM,20-316,90,57,47,7,5,0,1,5,0,2,2,0,0,43,3,0
4,Dale Stephens,16.0,eng ENG,CM,31-113,67,32,31,0,0,0,0,0,0,0,0,0,0,28,1,0
5,Jóhann Berg Guðmundsson,7.0,is ISL,RM,29-342,23,16,15,1,0,0,0,0,1,0,0,0,0,14,0,0
6,Ashley Westwood,18.0,eng ENG,CM,30-185,90,78,67,11,5,0,0,6,0,2,2,0,0,59,0,0
7,Josh Brownhill,8.0,eng ENG,"RM,CM",24-289,90,47,47,0,0,0,0,0,0,0,0,0,0,39,0,1
8,Charlie Taylor,3.0,eng ENG,LB,27-015,90,68,58,10,1,0,0,4,9,0,0,0,0,47,0,1
9,James Tarkowski,5.0,eng ENG,CB,27-319,90,46,45,1,1,0,0,0,0,0,0,0,0,31,0,0
10,Kevin Long,28.0,ie IRL,CB,30-046,90,36,36,0,0,0,0,0,0,0,0,0,0,29,0,0
11,Phil Bardsley,26.0,sct SCO,RB,35-097,90,57,43,13,0,0,0,3,13,0,0,0,0,38,1,0
12,Nick Pope,1.0,eng ENG,GK,28-167,90,30,20,10,4,0,1,0,0,0,0,0,0,17,0,1
13,13 Players,,,,,990,509,451,53,16,0,2,20,23,4,4,0,0,366,5,7
