,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Chris Wood,9.0,nz NZL,FW,28-301,90,0,0,0,2,0,2,0,0,0,0,0,0,1,5,6,45.5
1,Ashley Barnes,10.0,eng ENG,FW,30-339,76,1,0,0,3,6,1,2,0,0,0,0,0,2,5,2,71.4
2,Matěj Vydra,27.0,cz CZE,FW,28-155,14,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,
3,Dwight McNeil,11.0,eng ENG,LM,20-316,90,1,0,0,1,2,0,5,3,0,0,0,0,6,1,1,50.0
4,Dale Stephens,16.0,eng ENG,CM,31-113,67,0,0,0,0,0,0,0,2,0,0,0,0,3,1,1,50.0
5,Jóhann Berg Guðmundsson,7.0,is ISL,RM,29-342,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
6,Ashley Westwood,18.0,eng ENG,CM,30-185,90,0,0,0,1,2,0,6,2,1,0,0,0,7,0,0,
7,Josh Brownhill,8.0,eng ENG,"RM,CM",24-289,90,0,0,0,1,1,0,0,1,0,0,0,0,5,5,1,83.3
8,Charlie Taylor,3.0,eng ENG,LB,27-015,90,0,0,0,0,0,0,4,0,0,0,0,0,5,4,2,66.7
9,James Tarkowski,5.0,eng ENG,CB,27-319,90,1,0,0,1,1,1,0,1,1,0,0,0,4,9,0,100.0
10,Kevin Long,28.0,ie IRL,CB,30-046,90,0,0,0,2,0,0,0,0,1,0,0,0,8,1,6,14.3
11,Phil Bardsley,26.0,sct SCO,RB,35-097,90,0,0,0,5,0,0,3,1,2,0,0,0,4,0,0,
12,Nick Pope,1.0,eng ENG,GK,28-167,90,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,
13,13 Players,,,,,990,3,0,0,17,13,5,20,10,5,0,1,0,49,31,20,60.8
