,num,joueur
0,,Mark Schwarzer
1,,Bryan Ruiz
2,,Mousa Dembélé
3,,Philippe Senderos
4,,John Arne Riise
5,,Brede Hangeland
6,,Clint Dempsey
7,,Stephen Kelly
8,,Dickson Etuhu
9,,Danny Murphy
10,,Bobby Zamora
