,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Timo Werner,11.0,de GER,FW,26-045,90,1,0,0,0,3,1,0,0,54,1,1,0,0.1,0.1,0.0,3,1,31,44,70.5,1,39,4,4,1
1,Romelu Lukaku,9.0,be BEL,FW,28-342,59,0,0,0,0,1,0,0,0,22,0,0,3,0.0,0.0,0.1,0,0,12,15,80.0,3,7,2,1,0
2,Kai Havertz,29.0,de GER,FW,22-313,31,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,1,0,10,14,71.4,2,10,2,2,1
3,Mason Mount,19.0,eng ENG,AM,23-100,90,0,1,0,0,1,0,1,0,60,0,0,1,0.1,0.1,0.2,5,1,44,53,83.0,7,44,1,1,1
4,N'Golo Kanté,7.0,fr FRA,CM,31-022,90,0,0,0,0,0,0,0,0,78,4,4,3,0.0,0.0,0.0,0,0,53,63,84.1,5,38,1,0,0
5,Ruben Loftus-Cheek,12.0,eng ENG,CM,26-087,90,0,0,0,0,0,0,0,0,74,1,2,1,0.0,0.0,0.0,5,1,64,68,94.1,5,55,3,3,2
6,Marcos Alonso,3.0,es ESP,WB,31-113,80,0,0,0,0,5,0,0,0,88,3,1,1,0.4,0.4,0.1,3,0,60,74,81.1,5,47,3,2,2
7,Hakim Ziyech,22.0,ma MAR,WB,29-032,10,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,0,0
8,César Azpilicueta,28.0,es ESP,"WB,CB",32-235,90,1,0,0,0,1,1,1,0,82,1,0,1,0.1,0.1,0.0,2,0,63,75,84.0,5,62,1,0,0
9,Malang Sarr,31.0,fr FRA,CB,23-087,90,0,0,0,0,0,0,1,0,140,6,0,1,0.0,0.0,0.0,0,0,111,129,86.0,3,105,3,0,0
10,Andreas Christensen,4.0,dk DEN,CB,26-010,45,0,0,0,0,0,0,0,0,37,1,0,1,0.0,0.0,0.0,0,0,27,33,81.8,1,28,0,0,0
11,Thiago Silva,6.0,br BRA,CB,37-210,45,0,0,0,0,0,0,0,0,66,3,2,1,0.0,0.0,0.0,0,0,56,57,98.2,2,50,0,0,0
12,Reece James,24.0,eng ENG,"CB,WB",22-133,90,0,0,0,0,0,0,0,0,88,2,0,0,0.0,0.0,0.0,1,0,73,85,85.9,4,70,3,1,1
13,Edouard Mendy,16.0,sn SEN,GK,30-050,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,26,36,72.2,0,20,0,0,0
14,14 Players,,,,,990,2,1,0,0,11,2,3,0,849,23,10,13,0.7,0.7,0.4,20,3,632,750,84.3,43,578,23,14,8
