,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Jamie Vardy,9.0,eng ENG,FW,33-260,84,9,7,2,0,0,0,0,0,0,0,0,0,5,0,0
1,Kelechi Iheanacho,14.0,ng NGA,FW,23-360,6,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
2,Harvey Barnes,15.0,eng ENG,LM,22-293,90,20,20,0,0,0,0,0,0,0,0,0,0,16,0,0
3,Nampalys Mendy,24.0,sn SEN,CM,28-096,90,23,22,1,1,0,0,0,0,0,0,0,0,20,0,0
4,Youri Tielemans,8.0,be BEL,CM,23-143,90,33,27,6,2,0,0,1,1,3,1,0,0,26,0,1
5,Dennis Praet,26.0,be BEL,RM,26-136,68,16,15,0,0,0,1,1,0,0,0,0,0,11,1,0
6,James Maddison,10.0,eng ENG,RM,23-309,22,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
7,James Justin,2.0,eng ENG,"LB,CB",22-217,90,26,22,2,0,0,0,3,2,0,0,0,0,16,2,1
8,Çağlar Söyüncü,4.0,tr TUR,CB,24-127,90,29,29,0,0,0,0,0,0,0,0,0,0,23,0,0
9,Jonny Evans,6.0,nir NIR,CB,32-268,79,25,24,1,1,0,1,0,0,0,0,0,0,23,0,0
10,Christian Fuchs,28.0,at AUT,LB,34-173,11,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1
11,Daniel Amartey,18.0,gh GHA,CB,25-281,90,27,25,2,0,0,0,0,2,0,0,0,0,19,0,1
12,Timothy Castagne,27.0,be BEL,RB,24-297,90,29,27,2,0,0,0,2,2,0,0,0,0,24,0,0
13,Kasper Schmeichel,1.0,dk DEN,GK,33-327,90,46,24,22,8,0,0,0,0,0,0,0,0,24,0,0
14,14 Players,,,,,990,291,249,39,12,0,2,7,7,3,1,0,0,212,3,4
