,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Florin Andone,10.0,ro ROU,FW,25-241,62,14,0,0,9,5,0,14,0,0,,0,,6,20,10,1,0,0,2,2,9,3
1,Glenn Murray,17.0,eng ENG,FW,35-074,28,6,0,0,4,2,1,6,0,0,,0,,3,18,18,1,1,0,0,0,6,1
2,Solly March,20.0,eng ENG,"LW,RM",24-141,90,48,1,5,18,26,1,48,5,4,80.0,1,20.0,37,274,136,5,3,0,2,1,35,7
3,Anthony Knockaert,11.0,fr FRA,RW,27-018,62,35,0,4,10,21,2,35,2,0,0.0,2,100.0,21,132,60,2,0,1,0,0,27,6
4,Jürgen Locadia,9.0,nl NED,LM,25-031,28,13,0,0,8,5,3,13,1,0,0.0,1,100.0,7,11,5,0,0,0,0,0,11,1
5,Yves Bissouma,8.0,ml MLI,"LM,CM",22-100,90,51,1,7,31,14,1,51,6,4,66.7,2,33.3,33,334,210,7,4,1,1,0,38,4
6,Davy Pröpper,24.0,nl NED,CM,27-097,90,65,1,12,45,8,0,65,1,1,100.0,0,0.0,38,234,134,1,2,0,2,0,44,2
7,Pascal Groß,13.0,de GER,"RM,FW",27-176,78,49,0,2,35,12,1,49,0,0,,0,,28,101,41,1,1,1,5,0,38,5
8,Dale Stephens,6.0,eng ENG,DM,29-179,12,14,0,5,8,1,0,14,0,0,,0,,9,52,7,0,0,0,0,0,9,0
9,Bernardo,30.0,br BRA,LB,23-208,90,68,2,26,33,9,1,68,1,1,100.0,0,0.0,33,146,75,0,1,0,1,2,37,3
10,Lewis Dunk,5.0,eng ENG,CB,27-017,90,96,8,46,43,7,4,96,0,0,,0,,41,222,124,2,1,0,0,0,53,1
11,Leon Balogun,14.0,ng NGA,CB,30-163,90,77,4,43,32,2,2,77,1,0,0.0,1,100.0,34,146,49,0,0,0,2,0,38,0
12,Bruno,2.0,es ESP,RB,38-068,90,85,1,24,43,18,0,85,0,0,,0,,32,167,109,2,1,0,0,0,49,4
13,Mathew Ryan,1.0,au AUS,GK,26-244,90,48,44,48,0,0,0,48,0,0,,0,,27,161,109,0,0,0,0,0,23,0
14,14 Players,,,,,990,669,62,222,319,130,16,669,17,10,58.8,7,41.2,349,2018,1087,22,14,3,15,5,417,37
