,num,joueur
0,,Craig Gordon
1,,Phil Bardsley
2,,Ahmed Elmohamady
3,,Titus Bramble
4,,David Meyler
5,,Jordan Henderson
6,,Danny Welbeck
7,,Anton Ferdinand
8,,Kieran Richardson
9,,Steed Malbranque
10,,Darren Bent
