,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Callum Wilson,9.0,eng ENG,FW,29-295,90,24,0,0,10,14,3,24,1,0,0.0,1,100.0,15,80,0,0,0,2,3,6,22,3
1,Ryan Fraser,21.0,sct SCO,"RW,LW",27-298,90,21,0,3,6,12,1,21,0,0,,0,,15,66,23,1,0,0,0,0,14,3
2,Miguel Almirón,24.0,py PAR,"RW,CM",27-312,79,30,3,8,13,11,2,30,3,1,33.3,2,66.7,11,95,14,1,1,1,3,1,11,2
3,Jeff Hendrick,16.0,ie IRL,CM,29-322,11,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
4,Joelinton,7.0,br BRA,CM,25-127,90,45,3,14,22,10,2,45,5,4,80.0,1,20.0,31,234,108,2,1,0,2,4,24,3
5,Isaac Hayden,14.0,eng ENG,CM,26-272,60,27,3,8,16,3,1,27,0,0,,0,,14,59,16,0,0,0,1,0,19,1
6,Sean Longstaff,36.0,eng ENG,CM,24-050,30,10,1,6,4,0,0,10,1,0,0.0,1,100.0,7,35,1,0,0,0,1,0,7,0
7,Joe Willock,28.0,eng ENG,CM,22-121,45,13,0,2,10,1,0,13,1,0,0.0,1,100.0,5,17,8,0,0,0,0,0,4,1
8,Allan Saint-Maximin,10.0,fr FRA,LW,24-282,45,16,0,3,5,10,0,16,7,4,57.1,3,42.9,15,152,71,2,3,0,1,1,15,3
9,Matt Ritchie,11.0,sct SCO,LB,32-100,90,48,2,18,19,11,0,48,0,0,,0,,24,90,31,0,0,0,1,0,26,1
10,Ciaran Clark,2.0,ie IRL,CB,32-084,90,36,6,28,8,0,0,36,0,0,,0,,23,114,29,0,0,0,0,0,25,0
11,Jamaal Lascelles,6.0,eng ENG,CB,28-038,90,38,5,26,11,1,0,38,0,0,,0,,23,69,24,0,0,0,0,0,30,0
12,Jacob Murphy,23.0,eng ENG,RB,26-298,90,40,3,17,16,8,0,40,0,0,,0,,18,116,59,1,2,0,1,0,16,1
13,Martin Dúbravka,1.0,sk SVK,GK,32-338,90,40,33,40,0,0,0,40,0,0,,0,,22,115,66,0,0,0,0,0,19,0
14,14 Players,,,,,990,390,59,173,141,82,9,390,18,9,50.0,9,50.0,223,1242,450,7,7,3,13,12,232,18
