,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jamie Vardy,9.0,eng ENG,FW,36-124,90,0,0,0,0,0,1,0,0,1,0,0,0,2,0,4,0.0
1,Harvey Barnes,7.0,eng ENG,LW,25-157,60,0,0,0,2,2,0,0,0,0,0,0,0,6,0,0,
2,Tetê,37.0,br BRA,"RW,LW",23-089,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,James Maddison,10.0,eng ENG,"RW,AM",26-173,90,0,0,0,1,5,1,5,0,2,0,0,0,4,2,1,66.7
4,Youri Tielemans,8.0,be BEL,"AM,DM",26-008,90,0,0,0,2,3,0,1,2,3,0,0,0,7,3,1,75.0
5,Wilfred Ndidi,25.0,ng NGA,DM,26-150,60,0,0,0,0,1,0,0,2,5,0,0,0,5,1,1,50.0
6,Patson Daka,20.0,zm ZAM,"LW,RW",24-218,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0
7,Boubakary Soumaré,42.0,fr FRA,DM,24-077,90,0,0,0,3,3,0,0,3,1,0,0,0,4,0,0,
8,Timothy Castagne,27.0,be BEL,"LB,RB",27-161,90,0,0,0,0,1,0,1,2,0,0,0,0,8,1,1,50.0
9,Jonny Evans,6.0,nir NIR,CB,35-132,88,0,0,0,1,1,1,0,0,1,0,0,0,7,2,1,66.7
10,Harry Souttar,15.0,au AUS,CB,24-205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,Wout Faes,3.0,be BEL,CB,25-042,90,0,0,0,0,0,0,0,2,2,0,0,0,7,2,1,66.7
12,Ricardo Pereira,21.0,pt POR,RB,29-221,66,1,0,0,1,1,0,0,0,1,0,0,0,4,1,0,100.0
13,Luke Thomas,33.0,eng ENG,LB,21-339,24,1,0,0,1,0,0,1,1,1,0,0,0,2,0,0,
14,Daniel Iversen,31.0,dk DEN,GK,25-300,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,15 Players,,,,,990,2,0,0,11,17,3,8,14,17,0,0,0,57,12,11,52.2
