,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Erling Haaland,9.0,no NOR,FW,22-283,90,32,0,0,8,24,7,31,2,0,0.0,2,100.0,18,111,6,0,2,0,2,1,26,4
1,Jack Grealish,10.0,eng ENG,LW,27-232,90,53,1,5,24,25,6,53,4,1,25.0,2,50.0,41,275,82,1,2,1,2,0,44,16
2,Riyad Mahrez,26.0,dz ALG,RW,32-068,82,79,1,9,38,32,5,79,4,2,50.0,2,50.0,59,219,90,2,3,2,1,3,58,11
3,Phil Foden,47.0,eng ENG,RW,22-337,8,13,0,2,1,10,1,13,3,1,33.3,2,66.7,9,29,3,0,0,1,2,2,9,1
4,İlkay Gündoğan,8.0,de GER,"CM,AM",32-188,90,66,1,11,34,22,2,66,2,1,50.0,1,50.0,42,135,38,0,1,0,1,1,48,1
5,Julián Álvarez,19.0,ar ARG,CM,23-089,82,38,0,2,12,24,9,38,5,1,20.0,2,40.0,23,169,85,4,1,0,1,0,23,8
6,Bernardo Silva,20.0,pt POR,DM,28-263,8,7,0,2,5,0,0,7,0,0,,0,,7,20,2,0,0,0,0,0,7,0
7,Rodri,16.0,es ESP,DM,26-312,90,90,1,17,66,7,1,90,0,0,,0,,61,282,150,1,0,0,0,1,75,1
8,John Stones,5.0,eng ENG,"DM,CB",28-337,90,62,10,23,34,6,0,62,1,1,100.0,0,0.0,36,235,140,0,2,0,0,0,41,0
9,Manuel Akanji,25.0,ch SUI,LB,27-285,90,99,3,33,57,9,2,99,2,1,50.0,1,50.0,68,234,71,0,1,0,2,1,66,0
10,Rúben Dias,3.0,pt POR,CB,25-351,90,93,6,32,60,1,1,93,0,0,,0,,67,397,213,2,0,0,0,0,75,0
11,Kyle Walker,2.0,eng ENG,RB,32-337,90,122,4,20,84,18,0,122,1,0,0.0,0,0.0,85,373,200,2,0,0,1,1,90,2
12,Ederson,31.0,br BRA,GK,29-256,90,30,24,30,0,0,0,30,0,0,,0,,20,83,55,0,0,0,0,0,20,0
13,13 Players,,,,,990,784,51,186,423,178,34,783,24,8,33.3,12,50.0,536,2562,1135,12,12,4,12,10,582,44
