,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Joe Aribo,7.0,ng NGA,FW,26-268,61,0,0,0,0,1,0,1,0,0,0,0,0,2,2,3,40.0
1,Paul Onuachu,12.0,ng NGA,FW,28-322,29,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,100.0
2,Carlos Alcaraz,26.0,ar ARG,"FW,AM",20-136,79,0,0,0,0,2,0,1,0,0,0,0,0,2,1,1,50.0
3,Samuel Edozie,23.0,eng ENG,RW,20-077,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
4,Kamaldeen Sulemana,20.0,gh GHA,"LM,RW",21-059,79,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,100.0
5,Stuart Armstrong,17.0,sct SCO,AM,31-016,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
6,Roméo Lavia,45.0,be BEL,"CM,DM",19-099,90,1,0,0,1,0,0,0,2,1,0,0,0,8,1,3,25.0
7,James Ward-Prowse,8.0,eng ENG,"CM,DM",28-165,90,0,0,0,0,1,0,4,2,1,0,0,0,6,2,4,33.3
8,Theo Walcott,32.0,eng ENG,RM,34-030,61,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,
9,Moussa Djenepo,19.0,ml MLI,LW,24-304,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
10,Kyle Walker-Peters,2.0,eng ENG,LB,26-002,90,0,0,0,1,3,0,0,2,1,0,0,0,7,0,0,
11,Armel Bella Kotchap,37.0,de GER,CB,21-125,90,1,0,0,1,1,0,0,1,1,0,0,0,4,5,2,71.4
12,Jan Bednarek,35.0,pl POL,CB,27-003,90,1,0,0,0,0,0,0,3,0,0,0,0,6,3,0,100.0
13,Ainsley Maitland-Niles,3.0,eng ENG,RB,25-229,90,0,0,0,2,0,0,5,5,2,0,0,0,4,3,0,100.0
14,Gavin Bazunu,31.0,ie IRL,GK,21-054,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
15,15 Players,,,,,990,3,0,0,6,12,3,14,16,7,0,0,0,45,20,14,58.8
