,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Diego Costa,29.0,es ESP,FW,34-218,77,11,13,84.6,143,8,6,6,100.0,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,0
1,Raúl Jiménez,9.0,mx MEX,FW,32-008,13,3,5,60.0,39,1,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Matheus Cunha,12.0,br BRA,FW,23-351,60,8,14,57.1,146,15,4,8,50.0,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,1,0,1
3,Daniel Podence,10.0,pt POR,FW,27-204,30,6,10,60.0,124,84,3,6,50.0,1,2,50.0,2,2,100.0,0,0.0,0.2,0,2,1,0,3
4,Pedro Neto,7.0,pt POR,LM,23-065,45,15,22,68.2,255,45,6,8,75.0,5,6,83.3,2,4,50.0,0,0.1,0.0,1,0,0,0,0
5,Hwang Hee-chan,11.0,kr KOR,RM,27-107,45,13,17,76.5,223,54,6,7,85.7,5,6,83.3,1,1,100.0,0,0.0,0.1,0,0,1,0,4
6,Mario Lemina,5.0,ga GAB,CM,29-254,74,35,38,92.1,572,103,16,17,94.1,19,21,90.5,0,0,,0,0.0,0.0,0,1,0,0,2
7,Adama Traoré,37.0,es ESP,CM,27-108,16,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
8,Rúben Neves,8.0,pt POR,CM,26-061,90,54,74,73.0,982,290,28,29,96.6,19,25,76.0,7,17,41.2,0,0.1,0.1,2,5,0,0,6
9,Matheus Nunes,27.0,pt POR,"LM,RM",24-259,90,38,46,82.6,836,152,16,16,100.0,10,13,76.9,11,14,78.6,0,0.0,0.1,1,2,3,2,5
10,Toti Gomes,24.0,pt POR,LB,24-117,61,32,40,80.0,448,152,20,24,83.3,8,11,72.7,2,2,100.0,0,0.0,0.0,0,0,1,1,1
11,Hugo Bueno,64.0,es ESP,LB,20-237,29,12,15,80.0,187,18,5,6,83.3,7,7,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
12,Max Kilman,23.0,eng ENG,CB,25-355,90,49,65,75.4,939,322,14,15,93.3,33,37,89.2,2,10,20.0,0,0.1,0.0,1,2,0,0,6
13,Craig Dawson,15.0,eng ENG,CB,33-007,90,53,60,88.3,1169,358,15,16,93.8,24,26,92.3,13,17,76.5,0,0.0,0.0,0,2,1,0,4
14,Nélson Semedo,22.0,pt POR,RB,29-178,90,49,58,84.5,730,230,27,28,96.4,19,23,82.6,2,5,40.0,0,0.0,0.0,0,2,0,0,4
15,Daniel Bentley,25.0,eng ENG,GK,29-304,90,28,39,71.8,731,447,7,7,100.0,12,12,100.0,9,20,45.0,0,0.0,0.0,0,0,0,0,0
16,16 Players,,,,,990,406,517,78.5,7524,2279,176,197,89.3,169,199,84.9,52,94,55.3,0,0.3,0.6,5,16,8,3,36
