,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Jamie Vardy,9.0,eng ENG,"FW,LW",35-214,69,12,8,4,0,0,0,0,0,0,0,0,0,11,0,0
1,Kelechi Iheanacho,14.0,ng NGA,FW,25-314,21,3,2,1,0,0,0,0,0,0,0,0,0,3,0,0
2,James Maddison,10.0,eng ENG,"FW,AM,RW",25-263,90,44,40,4,2,0,1,6,0,2,0,2,0,32,0,3
3,Kiernan Dewsbury-Hall,22.0,eng ENG,"DM,LM",23-341,90,48,46,1,1,0,1,1,0,0,0,0,0,32,1,0
4,Wilfred Ndidi,25.0,ng NGA,"DM,CM",25-240,90,37,34,3,3,0,0,0,0,0,0,0,0,32,0,0
5,Youri Tielemans,8.0,be BEL,DM,25-098,62,30,30,0,0,1,0,1,0,0,0,0,0,23,0,3
6,Dennis Praet,26.0,be BEL,RM,28-091,28,15,15,0,0,0,0,0,0,0,0,0,0,13,0,0
7,James Justin,2.0,eng ENG,"WB,LB",24-171,90,39,30,9,1,0,1,0,8,0,0,0,0,29,0,0
8,Timothy Castagne,27.0,be BEL,"WB,RB",26-251,90,52,44,8,1,1,0,1,7,0,0,0,0,43,0,1
9,Daniel Amartey,18.0,gh GHA,CB,27-235,62,58,54,4,3,0,0,0,1,0,0,0,0,51,0,0
10,Patson Daka,20.0,zm ZAM,FW,23-308,28,6,6,0,0,1,0,0,0,0,0,0,0,3,0,0
11,Jonny Evans,6.0,nir NIR,CB,34-222,90,62,62,0,0,0,0,0,0,0,0,0,0,56,0,1
12,Wesley Fofana,3.0,fr FRA,CB,21-239,90,54,53,0,0,0,0,0,0,0,0,0,0,44,1,1
13,Danny Ward,1.0,wls WAL,GK,29-052,90,43,24,18,6,0,0,0,0,0,0,0,0,29,1,0
14,14 Players,,,,,990,503,448,52,17,3,3,9,16,2,0,2,0,401,3,9
