,num,joueur
0,1,Robert Sánchez
1,5,Lewis Dunk
2,6,Levi Colwill
3,7,Solly March
4,10,Alexis Mac Allister
5,13,Pascal Groß
6,14,Adam Lallana
7,22,Kaoru Mitoma
8,25,Moisés Caicedo
9,28,Evan Ferguson
10,30,Pervis Estupiñán
