,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Matěj Vydra,27.0,cz CZE,FW,28-278,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
1,Jay Rodriguez,19.0,eng ENG,FW,31-189,76,1,0,0,1,0,1,1,100.0,0,2,0,2,0,1,0,0
2,Joel Mumbongo,46.0,se SWE,FW,22-025,14,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
3,Dwight McNeil,11.0,eng ENG,LM,21-073,90,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,1,0
4,Jack Cork,4.0,eng ENG,CM,31-223,70,2,0,1,0,1,2,2,100.0,0,1,1,0,0,2,0,0
5,Dale Stephens,16.0,eng ENG,CM,31-236,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Ashley Westwood,18.0,eng ENG,CM,30-308,80,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
7,Josh Benson,41.0,eng ENG,CM,21-060,10,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
8,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-099,90,3,1,0,3,0,3,5,60.0,2,1,0,1,1,4,0,0
9,Erik Pieters,23.0,nl NED,LB,32-180,90,1,1,0,1,0,1,1,100.0,0,2,1,1,2,3,2,0
10,Ben Mee,6.0,eng ENG,CB,31-135,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,5,0
11,James Tarkowski,5.0,eng ENG,CB,28-076,90,3,3,3,0,0,1,2,50.0,1,3,2,1,1,4,1,0
12,Matthew Lowton,2.0,eng ENG,RB,31-239,90,4,1,3,1,0,0,1,0.0,1,1,0,1,2,6,3,0
13,Nick Pope,1.0,eng ENG,GK,28-290,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,1
14,14 Players,,,,,990,17,7,9,7,1,9,17,52.9,8,15,6,9,8,25,15,1
