,num,joueur
0,,Arouna Koné
1,,Jordi Gómez
2,,Paul Scharner
3,,Maynor Figueroa
4,,Emmerson Boyce
5,,James McCarthy
6,,Franco Di Santo
7,,Shaun Maloney
8,,Jean Beausejour
9,,
10,,Ali Al-Habsi
