,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Che Adams,10.0,sct SCO,FW,26-234,62,1,0,0,1,1,2,0,0,0,0,0,0,3,3,6,33.3
1,Sekou Mara,18.0,fr FRA,FW,20-217,28,0,0,0,2,0,0,0,1,1,0,0,0,1,1,4,20.0
2,Kamaldeen Sulemana,20.0,gh GHA,LW,21-017,79,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,0.0
3,Stuart Armstrong,17.0,sct SCO,LW,30-339,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
4,Theo Walcott,32.0,eng ENG,RW,33-353,62,0,0,0,1,1,1,2,0,0,0,0,0,7,2,1,66.7
5,Adam Armstrong,9.0,eng ENG,RW,26-022,28,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,
6,Carlos Alcaraz,26.0,ar ARG,AM,20-094,49,1,0,0,3,2,0,0,0,0,0,0,0,1,0,1,0.0
7,Mohamed Elyounoussi,24.0,no NOR,AM,28-212,41,0,0,0,1,0,0,0,3,0,0,0,0,1,1,2,33.3
8,Roméo Lavia,45.0,be BEL,DM,19-057,90,0,0,0,1,1,0,0,1,2,0,0,0,14,0,0,
9,James Ward-Prowse,8.0,eng ENG,DM,28-123,90,1,0,0,2,1,0,5,1,0,0,0,0,3,1,3,25.0
10,Kyle Walker-Peters,2.0,eng ENG,LB,25-325,90,0,0,0,0,1,0,0,1,1,0,0,0,5,1,2,33.3
11,Armel Bella Kotchap,37.0,de GER,CB,21-083,90,0,0,0,0,1,0,0,3,1,0,0,0,9,2,2,50.0
12,Jan Bednarek,35.0,pl POL,CB,26-326,90,0,0,0,0,2,0,0,3,1,0,0,0,6,0,1,0.0
13,Ainsley Maitland-Niles,3.0,eng ENG,RB,25-187,90,0,0,0,0,0,0,0,2,2,0,0,0,9,1,2,33.3
14,Gavin Bazunu,31.0,ie IRL,GK,21-012,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,15 Players,,,,,990,4,0,0,12,10,4,7,16,9,0,0,0,67,12,26,31.6
