,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Joshua King,17.0,no NOR,"FW,LM,AM",26-118,90,29,0,0,14,15,8,29,5,1,20.0,4,80.0,23,145,39,1,0,0,1,2,28,7
1,Lys Mousset,31.0,fr FRA,AM,22-094,58,37,1,4,22,11,1,37,2,0,0.0,2,100.0,29,116,28,0,1,0,3,1,31,3
2,Callum Wilson,13.0,eng ENG,FW,26-075,32,8,0,0,2,6,1,8,0,0,,0,,6,30,4,0,0,0,1,1,9,2
3,Jordon Ibe,33.0,eng ENG,"AM,RM",22-156,90,39,2,4,17,18,2,39,1,0,0.0,1,100.0,22,155,61,2,2,1,1,0,24,5
4,Andrew Surman,6.0,eng ENG,CM,31-266,90,68,5,16,44,10,0,68,0,0,,0,,25,132,57,1,0,0,0,1,47,0
5,Emerson Hyndman,22.0,us USA,CM,22-034,58,30,0,8,18,4,0,30,0,0,,0,,13,43,16,0,0,0,3,0,18,0
6,Dan Gosling,4.0,eng ENG,CM,28-101,32,22,3,8,12,2,0,22,0,0,,0,,9,34,8,0,0,0,1,2,17,1
7,Charlie Daniels,11.0,eng ENG,"WB,LB",31-248,90,78,0,17,34,27,1,78,0,0,,0,,31,153,71,3,1,0,2,0,44,7
8,Ryan Fraser,24.0,sct SCO,"WB,RB",24-078,90,44,3,11,18,15,0,44,0,0,,0,,18,148,100,2,2,0,1,0,26,5
9,Tyrone Mings,26.0,eng ENG,CB,25-061,65,56,7,32,22,2,0,56,1,1,100.0,0,0.0,30,162,106,1,0,0,0,0,35,1
10,Jermain Defoe,18.0,eng ENG,"FW,CB",35-218,25,6,0,0,3,3,1,6,1,0,0.0,1,100.0,3,18,10,0,0,0,0,0,3,1
11,Nathan Aké,5.0,nl NED,CB,23-084,90,47,5,34,12,1,1,47,0,0,,0,,18,81,47,0,0,0,0,0,23,0
12,Steve Cook,3.0,eng ENG,CB,27-024,90,65,6,43,20,2,2,65,0,0,,0,,17,86,33,0,0,0,1,1,23,0
13,Asmir Begović,27.0,ba BIH,GK,30-327,90,29,29,29,0,0,0,29,0,0,,0,,10,73,21,0,0,0,0,0,8,0
14,14 Players,,,,,990,558,61,206,238,116,17,558,10,2,20.0,8,80.0,254,1376,601,10,6,1,14,8,336,32
