,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Solly March,20.0,eng ENG,FW,23-184,82,0,0,0,1,3,2,4,1,0,0,0,0,6,0,3,0.0
1,José Izquierdo,19.0,co COL,AM,25-197,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,Tomer Hemed,10.0,il ISR,FW,30-263,67,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,60.0
3,Glenn Murray,17.0,eng ENG,FW,34-117,23,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,50.0
4,Davy Pröpper,24.0,nl NED,CM,26-140,90,0,0,0,1,0,1,0,3,1,0,0,0,5,0,1,0.0
5,Dale Stephens,6.0,eng ENG,CM,28-222,90,0,0,0,3,0,0,0,3,3,0,0,0,14,0,0,
6,Pascal Groß,13.0,de GER,CM,26-219,67,0,0,0,2,1,0,10,0,0,0,0,0,2,0,0,
7,Beram Kayal,7.0,il ISR,"CM,AM",29-263,23,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,
8,Markus Suttner,29.0,at AUT,"LB,WB",30-279,90,0,0,0,0,0,0,7,0,0,0,0,0,3,0,1,0.0
9,Lewis Dunk,5.0,eng ENG,CB,26-060,90,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,100.0
10,Shane Duffy,22.0,ie IRL,CB,26-019,90,1,0,0,3,0,1,0,3,1,0,0,0,4,7,1,87.5
11,Connor Goldson,18.0,eng ENG,CB,25-033,90,1,0,0,1,0,0,1,0,1,0,0,0,8,0,2,0.0
12,Ezequiel Schelotto,21.0,it ITA,"RB,WB",28-242,90,1,0,0,0,0,0,5,2,1,0,0,0,4,0,1,0.0
13,Mathew Ryan,1.0,au AUS,GK,25-287,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,3,0,0,12,5,4,29,13,8,0,0,0,54,13,12,52.0
