,num,joueur
0,,Maynor Figueroa
1,,Iván Ramis
2,,Jean Beausejour
3,,Emmerson Boyce
4,,Gary Caldwell
5,,Franco Di Santo
6,,David Jones
7,,Shaun Maloney
8,,James McCarthy
9,,
10,,Mike Pollitt
