,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Glenn Murray,17.0,eng ENG,FW,34-098,90,38,36,2,0,1,0,0,0,0,0,0,0,20,0,2
1,Pascal Groß,13.0,de GER,FW,26-200,87,50,41,9,2,4,1,7,1,5,2,2,1,34,0,1
2,Izzy Brown,37.0,eng ENG,FW,20-359,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
3,José Izquierdo,19.0,co COL,LM,25-178,90,25,25,0,0,0,0,0,0,0,0,0,0,21,0,0
4,Davy Pröpper,24.0,nl NED,CM,26-121,90,32,32,0,0,0,0,0,0,0,0,0,0,27,0,1
5,Dale Stephens,6.0,eng ENG,CM,28-203,90,41,41,0,0,0,1,0,0,0,0,0,0,33,0,0
6,Anthony Knockaert,11.0,fr FRA,RM,26-042,90,37,36,1,0,0,0,6,1,0,0,0,0,25,0,2
7,Markus Suttner,29.0,at AUT,LB,30-260,90,44,31,13,1,0,0,4,12,0,0,0,0,30,0,1
8,Lewis Dunk,5.0,eng ENG,CB,26-041,90,53,49,3,2,0,1,1,1,0,0,0,0,42,1,0
9,Shane Duffy,22.0,ie IRL,CB,26-000,90,43,42,1,1,0,3,0,0,0,0,0,0,37,0,1
10,Ezequiel Schelotto,21.0,it ITA,RB,28-223,76,36,30,6,0,0,0,2,6,0,0,0,0,32,0,1
11,Bruno,2.0,es ESP,RB,37-092,14,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
12,Mathew Ryan,1.0,au AUS,GK,25-268,90,34,21,13,3,0,0,0,0,0,0,0,0,19,0,0
13,13 Players,,,,,990,440,391,48,9,5,6,20,21,5,2,2,1,324,1,9
