,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Joshua King,17.0,no NOR,"FW,RM",27-060,90,38,0,1,18,21,2,37,4,0,0.0,4,100.0,27,293,165,6,6,1,1,4,27,5
1,Callum Wilson,13.0,eng ENG,FW,27-017,90,17,1,1,8,8,2,17,4,1,25.0,3,75.0,11,29,6,0,0,0,3,1,12,7
2,Ryan Fraser,24.0,sct SCO,LM,25-020,90,47,1,4,25,20,4,47,0,0,,0,,29,186,121,3,1,2,0,4,27,6
3,Jefferson Lerma,8.0,co COL,CM,24-142,90,82,5,22,52,8,1,82,3,1,33.3,2,66.7,55,219,119,1,0,0,1,1,48,0
4,David Brooks,20.0,wls WAL,CM,21-251,90,56,0,4,40,12,0,56,0,0,,0,,45,213,131,1,1,0,0,2,45,5
5,Jordon Ibe,10.0,eng ENG,RM,23-098,74,28,0,2,14,15,1,28,8,6,75.0,2,25.0,25,259,173,4,3,1,2,0,24,2
6,Dominic Solanke,29.0,eng ENG,FW,21-183,16,7,2,2,3,2,1,7,1,1,100.0,0,0.0,5,32,20,1,0,1,0,0,4,0
7,Charlie Daniels,11.0,eng ENG,LB,32-190,90,69,5,22,29,18,1,69,1,0,0.0,1,100.0,42,251,162,4,5,0,0,0,41,5
8,Nathan Aké,5.0,nl NED,CB,24-026,90,49,7,29,20,0,0,49,0,0,,0,,36,155,103,0,0,0,0,0,31,0
9,Chris Mepham,33.0,wls WAL,CB,21-131,90,69,9,39,27,3,2,69,0,0,,0,,35,175,115,1,0,0,1,0,38,0
10,Nathaniel Clyne,23.0,eng ENG,RB,27-345,90,54,2,17,19,18,1,54,0,0,,0,,25,80,49,0,0,0,2,1,20,0
11,Artur Boruc,1.0,pl POL,GK,39-024,90,30,28,30,0,0,0,30,0,0,,0,,15,85,63,0,0,0,0,0,3,0
12,12 Players,,,,,990,546,60,173,255,125,15,545,21,9,42.9,12,57.1,350,1977,1227,21,16,5,10,13,320,30
