,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Wilfried Bony,2.0,ci CIV,FW,29-003,73,31,3,4,22,5,1,31,2,2,100.0,0,0.0,19,78,36,1,0,0,4,2,20,1
1,Leroy Fer,8.0,nl NED,FW,27-342,17,8,0,1,4,3,0,8,0,0,,0,,6,25,8,0,0,0,0,1,7,0
2,Jordan Ayew,18.0,gh GHA,"LW,AM",26-093,90,28,1,8,10,11,3,28,6,4,66.7,2,33.3,23,196,64,1,1,0,3,2,20,3
3,Nathan Dyer,12.0,eng ENG,RW,30-014,64,15,0,7,7,2,0,15,2,2,100.0,0,0.0,9,68,16,1,1,0,2,1,8,1
4,Luciano Narsingh,11.0,nl NED,FW,27-091,26,10,0,1,2,7,2,10,3,2,66.7,1,33.3,9,78,28,1,1,1,2,1,9,3
5,Tom Carroll,14.0,eng ENG,CM,25-199,45,10,2,5,4,1,0,10,0,0,,0,,6,25,11,1,0,0,2,0,6,1
6,Tammy Abraham,10.0,eng ENG,"LW,LM",20-072,45,8,0,1,4,4,2,8,2,2,100.0,0,0.0,8,67,31,1,1,0,1,5,8,2
7,Ki Sung-yueng,4.0,kr KOR,"CM,RM",28-323,90,20,0,5,10,6,1,20,0,0,,0,,10,64,23,0,0,0,0,0,7,0
8,Roque Mesa,51.0,es ESP,CM,28-189,90,40,1,15,22,7,0,40,2,2,100.0,0,0.0,28,203,131,3,3,0,0,0,23,1
9,Martin Olsson,16.0,se SWE,LB,29-210,90,35,2,12,14,9,0,35,1,0,0.0,1,100.0,19,92,44,3,1,0,2,1,19,0
10,Alfie Mawson,6.0,eng ENG,CB,23-328,90,24,3,13,9,2,1,24,0,0,,0,,11,30,5,0,0,0,0,0,11,1
11,Mike van der Hoorn,5.0,nl NED,CB,25-059,90,25,8,19,5,1,1,25,0,0,,0,,15,82,30,0,0,0,0,0,14,0
12,Kyle Naughton,26.0,eng ENG,RB,29-026,90,46,9,29,9,8,0,46,0,0,,0,,11,40,7,0,0,0,0,0,12,0
13,Łukasz Fabiański,1.0,pl POL,GK,32-239,90,39,37,39,0,0,0,39,0,0,,0,,14,85,35,0,0,0,0,0,7,0
14,14 Players,,,,,990,339,66,159,122,66,11,339,18,14,77.8,4,22.2,188,1133,469,12,8,1,16,13,171,13
