,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Wilfried Bony,2.0,ci CIV,FW,29-003,73,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
1,Leroy Fer,8.0,nl NED,FW,27-342,17,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2,Jordan Ayew,18.0,gh GHA,"LW,AM",26-093,90,2,2,1,0,1,0,5,0.0,5,0,0,0,5,7,0,0
3,Nathan Dyer,12.0,eng ENG,RW,30-014,64,1,1,1,0,0,0,5,0.0,5,0,0,0,1,2,0,0
4,Luciano Narsingh,11.0,nl NED,FW,27-091,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Tom Carroll,14.0,eng ENG,CM,25-199,45,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,2,0
6,Tammy Abraham,10.0,eng ENG,"LW,LM",20-072,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Ki Sung-yueng,4.0,kr KOR,"CM,RM",28-323,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
8,Roque Mesa,51.0,es ESP,CM,28-189,90,1,1,1,0,0,1,4,25.0,3,1,0,1,2,3,1,0
9,Martin Olsson,16.0,se SWE,LB,29-210,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
10,Alfie Mawson,6.0,eng ENG,CB,23-328,90,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,3,0
11,Mike van der Hoorn,5.0,nl NED,CB,25-059,90,1,1,1,0,0,1,1,100.0,0,2,2,0,0,1,3,0
12,Kyle Naughton,26.0,eng ENG,RB,29-026,90,5,4,5,0,0,2,4,50.0,2,3,1,2,2,7,4,1
13,Łukasz Fabiański,1.0,pl POL,GK,32-239,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,12,10,11,0,1,6,25,24.0,19,8,3,5,12,24,19,1
