,num,joueur
0,,Joe Hart
1,,Kolo Touré
2,,Micah Richards
3,,David Silva
4,,Yaya Touré
5,,Nigel de Jong
6,,Mario Balotelli
7,,Pablo Zabaleta
8,,Sergio Agüero
9,,Gaël Clichy
10,,Samir Nasri
