,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Roberto Firmino,9.0,br BRA,FW,26-132,78,39,38,1,0,1,0,0,0,0,0,0,0,25,0,2
1,Adam Lallana,20.0,eng ENG,"RW,RM",29-277,12,24,24,0,0,0,0,0,0,0,0,0,0,21,0,1
2,Sadio Mané,19.0,sn SEN,"LW,FW",25-307,90,30,29,1,0,0,0,0,1,0,0,0,0,24,0,1
3,Mohamed Salah,11.0,eg EGY,"RW,FW",25-241,88,26,25,1,0,1,0,1,0,1,1,0,0,23,0,1
4,Dejan Lovren,6.0,hr CRO,CB,28-221,2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
5,Georginio Wijnaldum,5.0,nl NED,LM,27-092,90,36,36,0,0,0,0,0,0,0,0,0,0,31,0,0
6,Emre Can,23.0,de GER,CM,24-030,90,63,63,0,0,0,0,0,0,0,0,0,0,50,0,1
7,Alex Oxlade-Chamberlain,21.0,eng ENG,RM,24-180,59,27,27,0,0,0,0,0,0,0,0,0,0,19,0,0
8,James Milner,7.0,eng ENG,"RM,CM",32-038,31,24,21,3,2,1,0,2,1,0,0,0,0,19,0,0
9,Andrew Robertson,26.0,sct SCO,LB,23-337,90,55,45,10,0,0,0,3,10,0,0,0,0,47,0,3
10,Virgil van Dijk,4.0,nl NED,CB,26-218,90,50,49,1,1,0,0,0,0,0,0,0,0,41,0,0
11,Joël Matip,32.0,cm CMR,CB,26-187,90,61,60,1,1,0,0,0,0,0,0,0,0,51,0,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,19-127,90,76,60,16,0,0,0,3,16,0,0,0,0,51,0,3
13,Loris Karius,1.0,de GER,GK,24-234,90,37,24,13,6,0,0,0,0,0,0,0,0,21,0,0
14,14 Players,,,,,990,551,504,47,10,3,0,9,28,1,1,0,0,426,0,12
