,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Danny Welbeck,18.0,eng ENG,FW,30-164,77,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
1,Andi Zeqiri,29.0,ch SUI,FW,21-321,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Neal Maupay,9.0,fr FRA,FW,24-268,89,1,0,1,0,0,0,2,0.0,2,1,0,1,3,4,0,0
3,Leandro Trossard,11.0,be BEL,LM,26-156,57,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
4,Jakub Moder,15.0,pl POL,RM,22-032,33,1,1,0,1,0,0,2,0.0,2,1,1,0,0,1,3,0
5,Yves Bissouma,8.0,ml MLI,CM,24-252,90,2,2,0,2,0,0,1,0.0,1,3,1,2,3,5,3,0
6,Pascal Groß,13.0,de GER,"CM,RB",29-328,90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,3,1
7,Alireza Jahanbakhsh,16.0,ir IRN,"RM,RB",27-271,57,1,1,0,1,0,0,3,0.0,3,1,0,1,2,3,0,0
8,Alexis Mac Allister,10.0,ar ARG,LM,22-136,33,1,1,0,0,1,0,1,0.0,1,4,2,2,1,2,2,0
9,Dan Burn,33.0,eng ENG,LB,29-000,90,4,1,4,0,0,4,6,66.7,2,2,1,1,0,4,6,0
10,Lewis Dunk,5.0,eng ENG,CB,29-169,52,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
11,Adam Webster,4.0,eng ENG,CB,26-125,90,1,1,0,1,0,1,1,100.0,0,1,0,1,1,2,5,0
12,Ben White,3.0,eng ENG,"RB,CB",23-213,90,1,0,1,0,0,1,1,100.0,0,2,2,0,2,3,1,0
13,Robert Sánchez,26.0,es ESP,GK,23-172,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
14,14 Players,,,,,951,15,10,7,7,1,8,20,40.0,12,17,7,10,12,27,28,1
