,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Ivan Toney,17.0,eng ENG,FW,27-016,90,7,14,50.0,55,30,4,5,80.0,1,3,33.3,0,1,0.0,0,0.3,0.3,1,1,0,0,0
1,Bryan Mbeumo,19.0,cm CMR,FW,23-237,78,10,19,52.6,139,44,7,8,87.5,2,4,50.0,1,3,33.3,2,0.9,0.3,2,0,1,0,1
2,Yoane Wissa,11.0,cd COD,"CM,FW",26-210,12,2,2,100.0,30,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
3,Mathias Jensen,8.0,dk DEN,CM,27-090,84,17,20,85.0,310,85,6,6,100.0,9,10,90.0,2,2,100.0,1,0.1,0.1,1,0,2,1,3
4,Saman Ghoddos,14.0,ir IRN,FW,29-207,6,1,2,50.0,35,23,0,0,,0,0,,1,2,50.0,0,0.0,0.1,0,0,0,0,0
5,Christian Nørgaard,6.0,dk DEN,CM,29-022,90,14,19,73.7,193,36,9,10,90.0,5,7,71.4,0,1,0.0,0,0.0,0.0,0,0,1,0,2
6,Mikkel Damsgaard,24.0,dk DEN,CM,22-272,72,13,16,81.3,197,103,6,6,100.0,7,9,77.8,0,1,0.0,0,0.0,0.0,1,3,0,0,4
7,Josh Dasilva,10.0,eng ENG,CM,24-160,18,1,2,50.0,10,8,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
8,Rico Henry,3.0,eng ENG,LB,25-267,90,6,13,46.2,114,36,3,8,37.5,2,4,50.0,1,1,100.0,0,0.0,0.0,0,0,2,0,3
9,Ben Mee,16.0,eng ENG,CB,33-192,90,17,23,73.9,339,156,7,8,87.5,8,9,88.9,2,5,40.0,0,0.1,0.0,1,4,1,1,2
10,Ethan Pinnock,5.0,jm JAM,CB,29-307,90,16,22,72.7,390,111,4,5,80.0,10,10,100.0,2,6,33.3,0,0.0,0.0,0,1,0,0,0
11,Pontus Jansson,18.0,se SWE,CB,32-047,90,23,27,85.2,470,138,7,9,77.8,14,15,93.3,2,3,66.7,0,0.0,0.0,0,1,0,0,0
12,Aaron Hickey,2.0,sct SCO,RB,20-295,90,9,14,64.3,116,15,5,6,83.3,4,5,80.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1
13,David Raya,1.0,es ESP,GK,27-198,90,27,54,50.0,806,602,2,2,100.0,17,18,94.4,8,34,23.5,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,163,247,66.0,3204,1387,62,76,81.6,80,95,84.2,19,60,31.7,3,1.4,0.8,6,11,7,2,16
