,num,joueur
0,4,Jack Cork
1,5,James Tarkowski
2,6,Ben Mee
3,9,Sam Vokes
4,12,Robbie Brady
5,13,Jeff Hendrick
6,16,Steven Defour
7,17,Jóhann Berg Guðmundsson
8,23,Stephen Ward
9,,
10,29,Nick Pope
