,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Matěj Vydra,27.0,cz CZE,"FW,LM",29-358,70,5,3,0,3,2,1,2,50.0,1,1,0,1,0,5,0,0
1,Aaron Lennon,17.0,eng ENG,LM,35-008,20,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,0,0
2,Wout Weghorst,9.0,nl NED,FW,29-260,90,1,0,0,1,0,0,0,,0,2,1,1,0,1,1,0
3,Jay Rodriguez,19.0,eng ENG,LM,32-269,63,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,1,0
4,Ashley Barnes,10.0,eng ENG,FW,32-176,27,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
5,Josh Brownhill,8.0,eng ENG,CM,26-126,90,3,3,2,1,0,2,5,40.0,3,1,0,1,3,6,0,0
6,Jack Cork,4.0,eng ENG,CM,32-303,90,1,1,0,1,0,0,0,,0,0,0,0,2,3,2,0
7,Dwight McNeil,11.0,eng ENG,RM,22-153,84,3,2,1,0,2,1,3,33.3,2,0,0,0,1,4,2,0
8,Kevin Long,28.0,ie IRL,RM,31-249,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Charlie Taylor,3.0,eng ENG,LB,28-218,90,2,1,1,1,0,1,1,100.0,0,1,0,1,1,3,1,0
10,James Tarkowski,5.0,eng ENG,CB,29-156,90,2,2,1,1,0,1,2,50.0,1,1,1,0,1,3,5,0
11,Nathan Collins,22.0,ie IRL,CB,20-359,90,0,0,0,0,0,0,1,0.0,1,3,2,1,1,1,4,0
12,Connor Roberts,14.0,wls WAL,RB,26-213,90,2,1,2,0,0,1,1,100.0,0,0,0,0,4,6,2,1
13,Nick Pope,1.0,eng ENG,GK,30-005,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
14,14 Players,,,,,990,20,14,7,9,4,7,17,41.2,10,13,5,8,15,35,18,1
