,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ollie Watkins,11.0,eng ENG,FW,24-266,90,0,0,0,2,1,1,0,0,0,0,0,0,0,6,2,75.0
1,Jack Grealish,10.0,eng ENG,"LW,LM",25-011,90,0,0,0,2,3,0,4,0,0,0,0,0,3,1,0,100.0
2,Trézéguet,17.0,eg EGY,"RW,RM",25-356,90,0,0,0,4,1,0,6,2,2,0,0,0,1,3,4,42.9
3,John McGinn,7.0,sct SCO,"LM,CM",25-339,90,1,0,0,1,2,0,1,1,0,0,0,0,6,0,4,0.0
4,Douglas Luiz,6.0,br BRA,CM,22-135,90,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,100.0
5,Conor Hourihane,14.0,ie IRL,RM,29-232,61,0,0,0,1,0,0,12,0,0,0,0,0,1,1,0,100.0
6,Keinan Davis,39.0,eng ENG,FW,22-221,29,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,50.0
7,Matt Targett,18.0,eng ENG,LB,25-003,90,1,0,0,1,0,0,10,0,1,0,1,0,3,1,3,25.0
8,Tyrone Mings,5.0,eng ENG,CB,27-192,90,0,0,0,1,1,0,0,0,0,0,0,0,7,10,4,71.4
9,Ezri Konsa,4.0,eng ENG,CB,22-334,90,0,0,0,0,4,0,0,2,1,0,0,0,6,7,2,77.8
10,Matty Cash,2.0,pl POL,RB,23-045,90,1,0,0,0,0,0,6,2,0,0,0,0,5,0,2,0.0
11,Emiliano Martínez,26.0,ar ARG,GK,28-019,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
12,12 Players,,,,,990,3,0,0,12,13,1,41,7,4,0,1,0,41,32,22,59.3
