,num,joueur
0,6,Alfie Mawson
1,8,Leroy Fer
2,9,Fernando Llorente
3,16,Martin Olsson
4,23,Gylfi Sigurðsson
5,26,Kyle Naughton
6,28,Luciano Narsingh
7,33,Federico Fernández
8,56,Jay Fulton
9,,
10,13,Kristoffer Nordfeldt
