,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Patson Daka,20.0,zm ZAM,FW,23-343,73,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
1,Jamie Vardy,9.0,eng ENG,FW,35-249,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Harvey Barnes,7.0,eng ENG,LM,24-282,90,1,1,1,0,0,0,0,,0,2,0,2,1,2,0,0
3,Kiernan Dewsbury-Hall,22.0,eng ENG,CM,24-011,73,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0
4,Kelechi Iheanacho,14.0,ng NGA,CM,25-349,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Youri Tielemans,8.0,be BEL,CM,25-133,90,3,2,2,1,0,2,3,66.7,1,1,0,1,1,4,0,0
6,James Maddison,10.0,eng ENG,RM,25-298,90,4,3,2,1,1,1,3,33.3,2,0,0,0,1,5,0,0
7,Wilfred Ndidi,25.0,ng NGA,DM,25-275,84,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,0,1
8,Boubakary Soumaré,42.0,fr FRA,DM,23-202,6,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
9,James Justin,2.0,eng ENG,LB,24-206,90,1,1,1,0,0,1,2,50.0,1,2,0,2,0,1,5,0
10,Wout Faes,3.0,be BEL,CB,24-167,90,1,1,0,1,0,1,3,33.3,2,1,1,0,1,2,2,0
11,Jonny Evans,6.0,nir NIR,CB,34-257,90,2,0,2,0,0,2,3,66.7,1,1,1,0,1,3,4,0
12,Timothy Castagne,27.0,be BEL,RB,26-286,90,2,2,2,0,0,1,2,50.0,1,1,0,1,2,4,0,0
13,Danny Ward,1.0,wls WAL,GK,29-087,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,16,12,10,5,1,9,18,50.0,9,12,3,9,8,24,13,1
