,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Patson Daka,20.0,zm ZAM,FW,23-343,73,16,23,69.6,233,41,7,9,77.8,9,11,81.8,0,0,,0,0.2,0.0,2,2,1,0,2
1,Jamie Vardy,9.0,eng ENG,FW,35-249,17,4,4,100.0,48,1,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Harvey Barnes,7.0,eng ENG,LM,24-282,90,28,33,84.8,323,92,18,20,90.0,7,8,87.5,0,0,,0,0.0,0.1,0,2,1,0,4
3,Kiernan Dewsbury-Hall,22.0,eng ENG,CM,24-011,73,48,56,85.7,876,130,17,20,85.0,24,27,88.9,5,7,71.4,0,0.2,0.0,4,7,0,0,5
4,Kelechi Iheanacho,14.0,ng NGA,CM,25-349,17,12,15,80.0,143,13,10,12,83.3,2,2,100.0,0,1,0.0,0,0.1,0.0,2,1,0,0,0
5,Youri Tielemans,8.0,be BEL,CM,25-133,90,75,83,90.4,1348,216,37,38,97.4,24,27,88.9,13,14,92.9,0,0.0,0.1,0,8,3,0,9
6,James Maddison,10.0,eng ENG,RM,25-298,90,44,56,78.6,887,236,12,16,75.0,26,30,86.7,5,9,55.6,0,0.2,0.6,4,9,2,1,10
7,Wilfred Ndidi,25.0,ng NGA,DM,25-275,84,42,49,85.7,718,194,21,24,87.5,17,18,94.4,3,5,60.0,0,0.0,0.0,0,10,0,0,7
8,Boubakary Soumaré,42.0,fr FRA,DM,23-202,6,8,8,100.0,127,41,3,3,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
9,James Justin,2.0,eng ENG,LB,24-206,90,75,82,91.5,1232,272,42,45,93.3,26,28,92.9,6,7,85.7,0,0.1,0.1,1,12,1,1,5
10,Wout Faes,3.0,be BEL,CB,24-167,90,77,86,89.5,1566,486,11,15,73.3,60,62,96.8,6,8,75.0,0,0.1,0.0,1,7,0,0,4
11,Jonny Evans,6.0,nir NIR,CB,34-257,90,79,85,92.9,1638,548,14,15,93.3,53,55,96.4,10,13,76.9,0,0.0,0.0,0,8,0,0,4
12,Timothy Castagne,27.0,be BEL,RB,26-286,90,41,50,82.0,567,113,22,23,95.7,14,19,73.7,3,4,75.0,1,0.0,0.1,1,2,1,1,1
13,Danny Ward,1.0,wls WAL,GK,29-087,90,21,28,75.0,550,421,6,6,100.0,8,8,100.0,7,14,50.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,570,658,86.6,10256,2804,221,247,89.5,275,300,91.7,59,83,71.1,1,0.9,1.0,15,69,9,3,51
